Date,dlog_SOLVPN,dlog_COPPER,dlog_GOLD,dlog_SILVER,dlog_DXY,d_UST10Y,d_VIX
2020-11-16,-0.4645377971501786,0.7839642802334678,0.0017941200561614424,0.7576653978724951,-0.2964766702843172,0.17589317422347783,-0.3750488220549661
2020-11-17,-0.3957084327160253,-0.4137085588825362,-0.2056738714797549,-0.29263839858358665,-0.5649599426178599,-0.8274014915472397,0.12216554662978121
2020-11-18,-0.13496450031609108,-0.009404362573836908,-0.6178294658046722,-0.38516066138692145,-0.2184352022226748,0.09498231408067803,0.5975243386690419
2020-11-19,0.05646747814817246,0.07164418240501634,-0.6797427940137972,-0.7050022280071582,-0.07468907838669821,-0.48757587894748056,-0.41875997534593173
2020-11-23,-0.4262412640333986,-0.5904040159432151,-1.7732275553167105,-0.7415947628755054,0.22707067265319889,0.5319009588517969,-0.5881406943484268
2020-11-24,-0.7686108006164797,0.7284291729747858,-1.734851712108524,-0.6406208726704198,-0.6665511391414058,0.3862614105947573,-0.5772129060256853
2020-11-25,0.5470401256718865,0.16461851508923078,-0.030002471690872536,0.053602993299952335,-0.6203685296171529,-0.08302157823348152,-0.23298757385932373
2020-11-30,-0.5901091401362151,0.3443273494690502,-0.42286367394039753,-1.4639415924175994,0.127432320125813,-0.03447506214780165,-0.16742084392287326
2020-12-01,1.1094221875053671,0.7584171988228238,1.8796633308283541,2.5573821386688453,-1.3657560794401669,1.3733739043369149,0.089382181661555
2020-12-02,-1.092834938613501,0.05620765824497447,0.4741476735841644,-0.06893359158970325,-0.4515887845668057,0.1111644861092362,0.19866006488897311
2020-12-03,0.17649872590567886,0.014717837447482547,0.4609475928927906,0.045536975042540756,-0.9763791796505016,-0.4713937069189188,0.040207134209217635
2020-12-07,-0.5041964697808952,-0.13333993790653165,1.1938285482075044,1.04279733659095,0.2217627611854541,-0.7626728034329981,0.2587629006640519
2020-12-08,-0.22032047651136186,-0.30672688814166366,0.3632303993360059,-0.15187614900391647,0.42598348924527524,-0.14775026634772137,-0.358657139570853
2020-12-09,-1.5906045754101394,0.2123435246717957,-1.852607458113876,-1.2917869786826184,0.26966830946324793,0.24062186233771587,0.8488634700921004
2020-12-10,0.13500382112163375,0.9925861667803207,-0.12001921358512586,0.14036911899276064,-0.6499304004960075,-0.5523045670617186,0.11670165246840952
2020-12-14,-0.07459465261724021,-0.051183215064296544,-0.6506388071260638,-0.1313512423257043,-0.5921752122642534,-0.0021107180906817266,0.7505133751874256
2020-12-15,0.17450107513621255,0.27579838516029354,1.0813221432980276,0.941875626463543,-0.7968019659668436,0.17589317422347783,-1.0197883330967217
2020-12-16,0.16559148483105185,0.2337393220127512,0.11107332571166531,0.6148266624995222,-0.13237939907123,0.111164486109238,-0.23298757385932373
2020-12-17,1.775997104907148,0.667385997953931,1.4268293382612312,1.7491773517108604,-1.528848530986717,0.20825751828059777,-0.33133766876399845
2020-12-21,-0.3634241323429912,-0.8920094750992623,-0.37504619294155317,0.24821848567792434,-0.019787258191421596,-0.14775026634772137,1.9416423023662657
2020-12-22,0.5020824652401269,-0.9382394933665444,-0.6874260097552971,-1.3596178069775673,1.4541330773741943,-0.3095719866333192,-0.528037858573348
2020-12-23,-0.41230770964369007,0.5693534580221149,0.3088292020860467,0.5623139173754329,-0.5140446564029997,0.3538970665376356,-0.5225739644119781
2020-12-28,0.45503509078375826,0.11924103119060098,-0.21101327491517136,0.9221297446887684,0.05135401833703369,-0.08302157823348152,0.0729904991774419
2020-12-29,-0.15204151727321702,-0.28593994103175896,0.05055426093829911,-0.548656195152955,-0.8869148742111181,0.24062186233771587,0.7341216927033125
2020-12-30,0.48477556192874877,-0.09159438204186908,0.5469197486245081,0.5542085586034675,-0.6730464018839248,-0.2610254705476393,-0.1892764205683561
2021-01-04,-1.6443876925334124,0.5448227581351645,2.365313033247659,1.144115886681382,-0.1306176309321898,-0.0021107180906817266,2.2858676345326274
2021-01-05,0.42882909805507,1.3462787177018831,0.2886300032635185,0.3616076358397636,-1.08658933747818,0.5642653029089151,-0.9105104498693054
2021-01-06,-1.5890518476146598,0.15585583145040027,-2.2339589964041777,-0.9323135307585567,0.220145572755629,1.3248273882512331,-0.16742084392287326
2021-01-07,0.9517553147810099,0.6969076708586779,0.16276703024429715,0.28172943758296054,0.7035456104967449,0.6451761630517167,-1.4951471251359842
2021-01-11,-0.6977467446956976,-1.7578537552055202,0.6851986389061325,-3.0982444250647276,0.9071712472772949,0.37007923856619557,1.357005627099587
2021-01-12,-0.14915191022618315,0.6420271592432717,-0.4005774605494073,0.19610592657197196,-0.9368913273905797,-0.27720764257619923,-0.4296877636686732
2021-01-13,0.5977289678469742,0.1654801646221983,0.4512266876669699,0.1724821801828422,0.652554766038903,-0.6332154272045184,-0.6318518476393924
2021-01-14,0.3864674399642043,0.735017832606928,-0.24731158729252548,0.3177431276877212,-0.3016918186245779,0.5642653029089151,0.5483492912167045
2021-01-19,1.1556921639271225,0.24761055288110864,-0.0753891369789856,-0.8100371163179677,-0.6889436461709202,-0.16393243837628133,-0.620924059316653
2021-01-20,0.6934598548571737,0.1085877948818388,1.216367158873905,0.6627180635530865,-0.02706938243570511,-0.27720764257620284,-0.9269021323534186
2021-01-21,0.16826508152127892,0.076653287199839,-0.10465545326757779,0.0929093883468025,-0.8481925896820814,0.48335444276611705,-0.16195694976150157
2021-01-25,0.6255558894253525,0.03729616071176645,-0.12444232473290937,-0.6298736689999652,0.3846917300679045,-0.8921301796614814,0.6794827510896054
2021-01-26,0.30033662272225564,-0.1777454741123075,-0.286619577810566,0.04048508932391846,-0.5616525559853128,-0.03447506214780165,-0.11278190230916615
2021-01-27,-1.443632321671394,-1.0161806695798696,-0.3709508392936674,-0.2826358558966675,1.1946749417083509,-0.35811850271900086,7.733370113419344
2021-01-28,-0.3059004128117585,0.34566883633034406,-0.3471663335276662,0.8331014230624817,-0.5306532222717392,0.5966296469660386,-3.84462161452544
2021-02-01,2.3743022883394698,-0.22165668133475866,0.5721505508369787,5.080672593398602,0.9799709021441891,0.09498231408067803,-1.5771055375565497
2021-02-02,0.5990852650549262,-0.3614772621865217,-1.5438529369988112,-4.4264740722040825,0.5100566341969913,0.22443969030915772,-2.576998169087408
2021-02-03,-0.8544361395836533,0.6494794599124427,-0.0058679958347774815,0.6966603397652307,-0.10947737511498577,0.6775405071088365,-1.4678276543291298
2021-02-04,-0.5654116476455676,-0.18873090541020465,-2.2607085839547296,-1.041349544334937,0.8914901592811791,-0.08302157823348333,-0.6427796359621357
2021-02-08,0.28208476031402935,0.6070897117335842,0.9785285122760007,1.9551183095457705,-0.28484724083973717,0.07880014205211627,0.18226838240485807
2021-02-09,0.21358061553323798,0.802602662850989,0.08338643723380593,-0.28416394848395127,-1.2059641171327342,-0.293389814604761,0.19319617072760142
2021-02-10,0.05703852874337226,0.8140563969410012,0.19191824467155344,-0.5197582393347056,-0.1715368315458629,-0.6170332551759566,0.17680448824348832
2021-02-11,-0.8139458567873403,-0.01076604554039369,-0.8697048081413464,-0.09923893910040178,0.11248320405981914,0.6289939910231549,-0.4242238695073015
2021-02-16,-1.0308713754686674,0.1731627846811821,-0.13106530326944738,0.3555941542214987,0.07076952266300135,0.9526374315943541,0.7942245284783932
2021-02-17,0.20584710160749542,-0.18431788307100833,-1.4065223378083844,-0.05425049872219219,1.078051335552698,-0.5037580509760387,0.001959875079621691
2021-02-18,0.07194907422711197,1.1995781834433412,0.03756795139848902,-0.3984688547694218,-0.860859477621232,0.20825751828059597,0.5210298204098499
2021-02-22,-1.2930878893525934,0.957707926845908,1.49449218801068,1.4429123980302443,-0.9032725617653574,0.4348079266804354,0.745049481026054
2021-02-23,-0.7630807713565473,0.5152951394973893,-0.19635659439876174,-0.6177283194347766,0.40280756056905476,-0.4552115348903606,-0.20566810305246921
2021-02-24,-0.33916263699798993,1.5671762128019797,-0.489911753768814,0.21278352820936808,-0.0025817911615279607,0.434807926680439,-0.9870049681284974
2021-02-25,-0.6249476678364809,-0.5308390068181058,-1.1559133383091713,-0.3503289082240539,-0.09586927109752748,2.5223081183646685,4.105344390269114
2021-03-01,-0.11423946223823249,0.2701291231219818,-0.38129497572141563,-1.54782506814462,0.3647676160630308,0.2729862063948358,-2.5332870157964402
2021-03-02,-1.605198952870039,1.492055489965947,0.4829050288265986,0.25902739284270015,-0.6088159995772119,-0.48757587894748056,0.3898963605369509
2021-03-03,-2.419039561623149,-1.1231499051927702,-1.0148642644965011,-0.794483257039149,0.3602797437996533,1.3571917323083549,1.3843250979064414
2021-03-04,-1.2804937269438728,-2.344158741215999,-0.8800323242125223,-1.4939774362126559,1.6919207270343453,1.1468234959370736,1.0182441890945952
2021-03-08,-1.4250401678949003,0.22901826257583252,-1.180733069887198,-0.3523021187088144,0.8161509061601014,0.3862614105947573,0.4226797255051752
2021-03-09,2.0534791961804912,-1.223106321999078,2.0107660469066135,1.3955067923575397,-0.898604706522462,-1.248137964289797,-0.8066964608032591
2021-03-10,0.11474791427301803,0.32630446596201373,0.18403302466529767,-0.12751764584833372,-0.33748663512922955,-0.14775026634772317,-0.823088143287374
2021-03-11,1.8738520372086729,1.4869402556900613,-0.03310461720240412,0.052301045943550166,-1.0003295624211321,0.1920753462520378,-0.37504882205496415
2021-03-15,0.803040918440204,-0.011444360635472554,0.4207925404656404,0.10145864260403893,0.4097130184401652,-0.32575415866188095,-0.3805127162163358
2021-03-16,0.6660045346089029,-0.9888789820560415,0.01405776315816474,-0.4873824539441188,0.05751158407405768,0.1920753462520378,-0.1510291614387621
2021-03-17,-0.3377240247982387,0.6513978092701836,-0.27545075226147153,0.04032986227055673,-1.0844702657838916,0.37007923856619557,-0.32587377460262673
2021-03-18,-0.8896774693929953,-0.17284383984838309,0.20877758176286126,0.4080662530640797,1.040490073205548,0.9364552595657959,1.264119426356282
2021-03-22,0.9272331430756303,0.35245821573063807,-0.2637338181872536,-0.9510164493148638,-0.45339350467406675,-0.6008510831473985,-1.1509217929696227
2021-03-23,0.26476787812369124,-0.861573576429528,-0.758785727550952,-0.9073577921837483,1.4471981249380022,-1.215773620232677,0.7559772693487973
2021-03-24,-1.5003049259502086,-0.23824921393859166,0.3510216050754876,-0.03892131808432229,0.4282037480942509,-0.16393243837628133,0.47185477295751255
2021-03-25,0.013056283977423108,-1.2535649026461568,-0.5017998790334587,-0.3421568992001444,0.6969237895387126,0.2729862063948358,-0.7793769899964065
2021-03-29,0.16752464919365948,-0.49594299637300426,-1.137768892678149,-0.49467353923329294,0.4214226157992404,0.6613583350802784,1.0073164007718538
2021-03-30,-0.8378473314442432,-0.7748126834283628,-1.527666580477703,-1.0631567469885526,0.8573914630013074,-0.14775026634772317,-0.6373157418007641
2021-03-31,0.4280255814896051,0.24203447910413173,1.4937747968036295,0.6123508265110414,-0.2116245467820498,0.5157187868232369,-0.134637478954649
2021-04-05,0.8494215173968156,2.047910362640036,-0.05431174219609438,0.36383549139590776,-1.0972061969497087,0.5157187868232369,0.29701015979364787
2021-04-06,-0.08086785718654114,-0.31913564498213665,0.6749395635527654,0.6774042403042794,-0.6011161238542256,-0.8274014915472415,0.09484607582292669
2021-04-07,-0.5774038933177994,-0.8731239138749635,-0.15380522077634642,-0.01323989380694405,0.287034061309673,0.3053505504519593,-0.544429541057461
2021-04-08,-0.19753176821949184,0.5692273477529816,0.7886754318699687,0.4919253034121377,-0.9765892127445637,-0.8921301796614814,-0.134637478954649
2021-04-12,0.3186285857897526,-0.3333956443222861,-0.7144788193808623,-1.205268387094949,-0.04837259691397249,0.07880014205211987,0.10030996998429642
2021-04-13,0.6010101901349391,0.18222043093355283,0.7045340809173565,0.8571805060126972,-0.7316936639271867,-0.827401491547238,-0.16195694976150352
2021-04-14,-0.707745380592704,1.3249497016995868,-0.6610155931415648,0.10895984587339279,-0.419983280115807,0.1920753462520342,0.16587669992074688
2021-04-15,1.5843087221865633,1.2465671620334273,1.5106405023945195,0.6473341439277072,-0.14518320308112803,-1.0054053838613957,-0.24937925634343489
2021-04-19,0.30869692406819077,0.9560822034229648,-0.5678495005514383,-0.2440727767055783,-1.2074994271300905,0.28916837842339754,0.5483492912167045
2021-04-20,0.6593070433678355,-0.3459904711691263,0.3300585982295856,-0.04221354047572001,0.41988304852342084,-0.7464906314044399,0.7395855868646842
2021-04-21,0.10024416737855883,0.8712327689488724,0.6945915201625457,1.0868098626995522,-0.24782634376899035,-0.14775026634772317,-0.6646352126076186
2021-04-22,-0.5712487395249554,-0.10609428111863618,-0.645875913359214,-0.6384229137331406,0.4558671078745317,-0.3095719866333192,0.6412354919600094
2021-04-26,0.20584635880463942,1.3360903769313903,0.032103099458793666,-0.0020367965663283913,-0.15374057897020582,0.11116448610923979,0.14948501743663573
2021-04-27,-0.1823086659986016,0.5506602958358621,-0.1367977282299874,0.26576410117635235,0.26294214396259485,0.8879087434801143,-0.06360685485682878
2021-04-28,-0.4414849779142612,0.12297936408076954,-0.31630579198912223,-0.5517426835730939,-0.7392088579275969,-0.2610254705476411,-0.172884738084243
2021-04-29,-0.1811547225211664,-0.16625145712493655,-0.34268030606297634,-0.0717696804811617,-0.009945388428905739,0.45099009870899714,0.16041280575937522
2021-05-03,-1.2411074611202781,0.7582862791946161,1.1572605509040266,1.2925824134911579,-0.8432562166464042,-0.4713937069189188,-0.18381252640698637
2021-05-04,-0.963015766934769,-0.10775241145401836,-0.8816292712488434,-0.6545587494878704,0.8354896561062959,-0.16393243837628133,0.6193799153145266
2021-05-05,-0.6429133524640565,0.013502544843947894,0.3490322627435497,-0.10035569135278671,0.033696291753282225,-0.35811850271900086,-0.20020420889109947
2021-05-06,-0.5974436388884926,0.9750262760484871,1.5125839927791331,1.3891287971525246,-0.8771166836521487,-0.05065723417635981,-0.4351516578300429
2021-05-10,-0.527549592698854,-0.41502038768376304,0.23722606267752072,-0.02321939124157181,-0.08600890000212968,0.3700792385661992,1.6028808643612737
2021-05-11,-0.6209709510143012,0.5421287300037689,-0.1497240064871834,0.21195812957996227,-0.15969512276947814,0.25680403436627763,1.171233225612979
2021-05-12,-1.4813010050669986,-0.3345804554374813,-0.7371605490471775,-0.6701217456906632,1.3658976217407357,1.1144591518799536,3.1218434412223646
2021-05-13,0.1677074852851818,-0.5759016315776943,-0.015482587720946961,-0.3216506282345696,0.10960807112284145,-0.5846689111188403,-2.4567924975372506
2021-05-17,-0.18985724776378302,0.6844817751290269,1.373936322712011,1.7357696797455922,-0.44164878565770405,0.24062186233771587,0.47731866711888427
2021-05-18,0.6224803042925042,0.1529229132698427,-0.05589497300847238,0.03917990950139041,-1.0139629293868295,-0.22866112649052117,0.8652551525762134
2021-05-19,-0.14273909852203873,-1.8686011257695674,0.580102681889776,-0.48858230780556733,1.1143469119559475,0.5480831308803569,0.4390714079892883
2021-05-20,0.6809979597836754,-0.1257744242190637,-0.056038975177396366,0.015376135755985995,-0.9838373364574758,-0.8112193195186798,-0.844943719932855
2021-05-24,0.5038480805818876,0.5522385186130373,0.30216026464270085,-0.28008500073556836,-0.42097836991411075,-0.35811850271900086,-0.9760771798057559
2021-05-25,0.45437482946909585,-0.2613800727268845,0.5743838677380753,0.17348800542916906,-0.5278990690436379,-0.7303084593758782,0.22051564153445594
2021-05-26,0.2874525126098469,0.2755632249354426,0.07795349488198293,-0.3048986331171094,0.980507518605678,0.30535055045195575,-0.8285520374487438
2021-05-27,-0.11347656082877251,1.6961577263188397,-0.28150301495860885,0.06795285022947119,-0.18455414553883884,0.3700792385661992,-0.358657139570853
2021-06-01,0.4969749852775395,-0.32146118026217835,-0.13752918602526124,0.19184954503438925,-0.4382811411976086,-0.09920375026204149,0.6029882328304116
2021-06-02,1.1397211092391186,-0.786198555408298,0.16337922547864933,0.10004261018624062,0.1920172735997534,-0.30957198663332275,-0.24937925634343489
2021-06-03,0.16613186106276268,-1.65636480260714,-1.8378356112930079,-1.1051867137495368,1.4622488629384207,0.5480831308803569,0.2860823714709045
2021-06-07,1.3585440980070855,-0.0439113736287253,0.2513931739121776,0.7448799603057825,-0.4696007244978692,0.15971100219491788,-0.01989570156586115
2021-06-08,0.3515289093149562,0.35646736215469776,-0.29151079515602424,-0.4611871716620391,0.3097022199085427,-0.5361223950331587,0.3352574189232419
2021-06-09,0.04861897434345449,-0.32959257134908065,-0.022511994445278044,0.34733468593074,0.10059438758458585,-0.7788549754615599,0.42814361966654685
2021-06-10,0.9278591396306256,-0.6007998962394905,-0.02734564701999532,-0.0019526959678778002,-0.1155711129814731,-0.9244945237185977,-0.9979327564512388
2021-06-14,0.5628318715535485,-0.15208715180235083,-0.7466111880485296,-0.0352310888374994,-0.1933356820711269,0.6613583350802784,0.3844324663755802
2021-06-15,-0.6534269463577937,-2.5388056520881728,-0.5354488205700941,-0.545663140536344,0.05609262441922024,-0.16393243837628133,0.32432963060050046
2021-06-16,-0.8566659906167058,0.6566184811296789,0.1696128904315966,0.12696469880370645,1.7098693712836008,1.454284764479711,0.5975243386690419
2021-06-17,0.23194318007280654,-2.794849600130075,-4.368753416897098,-2.999195787988072,1.5978615301777968,-1.1672271041469988,-0.23845146802069347
2021-06-21,0.0701306485620734,0.2998680741293664,0.6373129443765927,0.22022039929084067,-0.7986197435850833,0.8393622273944361,-1.555249960911063
2021-06-22,-0.1401623678156992,0.530978888171488,-0.3720974980312269,-0.30621991158108897,-0.3233090797174996,-0.5199402230046005,-0.6919546834144731
2021-06-23,-0.4337413775740686,1.3593348234356715,0.23153331725185386,0.3538624305778762,0.07205412462936904,0.25680403436627763,-0.20566810305246921
2021-06-24,-0.35742158481074154,-0.2792834632759731,-0.41818671416858666,-0.1432304360054003,0.0141663347363204,0.1920753462520378,-0.2111319972138399
2021-06-28,0.6668059405494492,-0.1599165440288864,0.06792982834116118,0.21823017674475373,0.06715333012611,-0.7141262873473201,0.056598816693330736
2021-06-29,0.028427711978929095,-0.22793235790059305,-0.9077331270631079,-0.5711052390733959,0.38716916221254427,-0.14775026634771957,0.12216554662978024
2021-06-30,-0.345133608573443,0.3124010518815893,0.3365961705405318,0.4107992577694548,0.9258661842435528,-0.14775026634772317,-0.12370969063190661
2021-07-01,-0.5251275423713443,-0.7364682538575423,0.1914048716259392,-0.19113390067657343,0.3800064010805571,-0.1801146104048395,-0.2111319972138399
2021-07-06,0.7044627465149234,-1.2681638145161773,-0.0753891369789856,0.06945886955378791,0.30117510088534777,-1.3937775125468348,0.7286577985419428
2021-07-07,0.011566885950386276,0.9448017000066617,0.32453430843767606,-0.115128402212418,0.23385870219951663,-0.5037580509760423,-0.1510291614387621
2021-07-08,-0.342622430807642,-0.7985370465983467,-0.17141290669906564,-0.26632892679351905,-0.5816350255109688,-0.5037580509760387,1.5099946636179709
2021-07-12,0.5192004435827546,-0.4117855407796175,-0.31198907223716127,0.345984259497257,0.3261687383922366,0.07880014205211987,-0.025359595727230892
2021-07-13,-0.45555419257444574,-0.13896407642175065,0.126011461385087,-0.1986391907175669,1.1934704660386355,0.7746335392801927,0.4991742437643671
2021-07-14,0.22699405884560533,-0.5504762710472432,0.6809071470318212,0.15736219437415713,-0.8561996152975893,-1.151044932118437,-0.45154334031415794
2021-07-15,-0.26462126846363404,0.7277694427526187,0.1239059580911118,0.14406477212037253,0.5306919512194331,-0.8112193195186798,0.35164910140735695
2021-07-19,-0.4133021393795434,-1.6647007179943791,-0.36674327910031856,-2.012779282878479,0.49808051455875096,-1.6688744370323558,2.1929814337893245
2021-07-20,0.3699860053508318,0.8207498244395213,0.03523430716490338,-0.2863651262705595,0.17818129702917593,0.33771489450907566,-1.5333943842655802
2021-07-21,-0.4849973662664239,0.10337027154613296,-0.47830225827355793,0.37428521314346613,-0.5342404088054586,1.0982769798513956,-1.0143244389353518
2021-07-22,-0.582980957519472,0.8602789760671815,0.02550646004116384,0.15645975989259817,0.15939468822727146,-0.27720764257620284,-0.14010137311601872
2021-07-26,-0.2448039473784101,2.3599689920494886,-0.20683753283499776,-0.146130210915685,-0.6706462531639953,0.1920753462520378,0.18773227656622973
2021-07-27,-0.007532092073592646,-0.530782139536176,-0.04503803973349348,-1.1312764180610384,-0.5241267771383538,-0.9406766957471558,0.9526774591581467
2021-07-28,0.1907091032328668,-0.8181331302928568,-0.08044695047166624,0.3280165044243306,-0.29505321283354974,-0.050657234176363405,-0.5936045885097984
2021-07-29,-0.8280682798259795,0.30920388474225496,1.5587476696582387,1.4303827639897284,-1.0817805233792432,0.41862575465187724,-0.35319324540948127
2021-08-02,0.44184761243810466,-0.6359812421929448,0.1852495473510966,-0.37519556728015624,-0.3054363640938495,-0.795037147490118,0.6466993861213811
2021-08-03,0.23989418345382552,-0.5766289690259976,-0.4766814529989471,-0.03742814843083893,0.04533901835116469,-0.11538592229060325,-0.7957686724805195
2021-08-04,0.5678372012380283,-0.7355475754841909,-0.05025647210958002,-0.23750934838336818,0.43663052434732763,0.06261797002355811,-0.0581429606954571
2021-08-05,-0.2437003230292217,0.1483776839574646,-0.3522308393275425,-0.3184759792255488,-0.06271923244843368,0.6937226791373983,-0.39690439870044697
2021-08-09,-0.31390636541544753,-0.7820626076221698,-1.9827072365281448,-3.426138626314653,0.3189304856144263,0.28916837842339754,0.2915462656322762
2021-08-10,-1.1096713389101491,0.8383143808878613,0.1987917881195774,0.16834588079474594,0.26850186174821555,0.434807926680439,0.018351557563734796
2021-08-11,0.2609403206614415,0.16730961987285223,1.0651570578666905,0.11720634478989991,-0.3360255388230998,-0.3419363306904427,-0.41875997534593173
2021-08-12,0.27488039364980926,-0.15102019740146852,-0.1534109111154402,-0.6960173907938297,0.2756983605467073,0.3862614105947573,-0.27669872715028937
2021-08-16,-0.0007153116058425052,-0.847908061683177,0.5224896678545133,1.124910922605612,0.24588863024185728,-0.27720764257619923,0.3461852072459852
2021-08-17,-0.21049717576744653,-1.624611802012236,-0.16201695840805366,-0.27260412606586465,1.2434236568011967,-0.050657234176363405,0.9581413533195166
2021-08-18,-0.7544460559178088,-1.1916781178051068,-0.24889249383570938,-0.4517592731216614,-0.0123214976647677,-0.14775026634771957,1.9798895614958616
2021-08-19,0.691887172808517,-1.1015584545528185,-0.15203999477578906,-0.37727459207125774,1.0425462484616945,-0.3095719866333192,0.034743240047847894
2021-08-23,0.404944451311732,1.303137381296046,1.0520013197660047,0.6929821157920305,-1.2846195086203873,-0.06683940620492157,-0.7903047783191478
2021-08-24,-0.47099713760955164,0.5126961552627969,0.04061830142201098,0.3688995185833496,-0.1766461954617125,0.6775405071088365,0.018351557563734796
2021-08-25,-0.2840661934504889,0.11698167239404031,-0.971974427193179,-0.23916329218819096,-0.17438772948610168,0.8069978833373163,-0.2548431505048066
2021-08-26,0.08245672738638209,-0.2623674199709842,0.13816041798656933,-0.43577730896258854,0.5757694459299819,0.04643579799499995,1.1002026015151587
2021-08-30,1.3446499104950276,0.6125693238935808,-0.41676963224166197,0.6794176451317987,-0.11024972130989202,-0.5199402230046005,-0.1291735847932773
2021-08-31,0.5533730662906443,-0.03163149758076672,0.22589533371195458,-0.04704080600018874,-0.05055768853296581,0.4024435826233155,0.13855722911389237
2021-09-01,1.4429692183213796,-1.3011679375424983,-0.17570653561803792,0.30805911552849385,-0.4547792379984693,-0.16393243837628133,-0.22205978553658232
2021-09-02,0.45282048943790715,0.32510073351467816,-0.2964773404815687,-0.5528662221111967,-0.5396494266358036,-0.2610254705476411,0.14402112327526406
2021-09-07,-0.5429440984837601,-0.7225492918151248,-0.18680652948407903,0.7227184122338827,1.1437540571262987,0.6289939910231549,0.9253579883512922
2021-09-08,-0.14206113305191442,-0.656150346862283,-0.3342006236021323,-0.5833232694603924,0.3151688921620646,-0.6979441153187583,-0.11824579647053589
2021-09-09,-1.5270953748715892,0.6800052865205639,0.2594035440438399,0.1565969552478114,-0.4164129162927321,-0.6655797712616419,0.4390714079892883
2021-09-13,-0.13859325571053513,-1.1321424614437476,0.046584638152021164,-0.6900377174971583,0.1382060451405959,-0.3095719866333192,-0.8831909790624509
2021-09-14,-0.04652815692103874,-0.6302185709412305,0.5673486839362699,0.1044663892828727,-0.10073611498499696,-0.7141262873473201,0.029279345886476217
2021-09-15,0.04212078956475705,1.1070527694515913,-0.702891721454024,-0.18834567188223608,-0.20120558717781942,0.28916837842339754,-0.7192741542213277
2021-09-16,0.10477734928016025,-1.6677156279308587,-2.0257704333904893,-1.7964759556313632,0.9089818060095417,0.48335444276611705,0.2587629006640519
2021-09-20,-1.186672700033869,-1.828807960130941,0.5675545128515546,-1.1079140264933927,0.17999755724411962,-0.8597658356043579,2.6574124375058457
2021-09-21,0.12541129245713076,0.15679897798483305,0.6604753389536484,0.6936399253903338,-0.14288833205760387,0.22443969030915772,-0.7575214133509236
2021-09-22,0.9685014336590834,1.7187043303523846,-0.0446433592787897,0.48424565313843315,0.6066155133257288,-0.4228471908332407,-1.926794763884279
2021-09-23,-0.9400511229553287,-0.3043342199020407,-1.5734435747822946,-0.44950175150178384,-1.0305729453106012,2.0853894735935516,-1.2438079937129276
