Date,cov__dlog_SOLVPN__dlog_SOLVPN,cov__dlog_SOLVPN__dlog_COPPER,cov__dlog_SOLVPN__dlog_DXY,cov__dlog_SOLVPN__d_UST10Y,cov__dlog_SOLVPN__dlog_VIX,cov__dlog_COPPER__dlog_SOLVPN,cov__dlog_COPPER__dlog_COPPER,cov__dlog_COPPER__dlog_DXY,cov__dlog_COPPER__d_UST10Y,cov__dlog_COPPER__dlog_VIX,cov__dlog_DXY__dlog_SOLVPN,cov__dlog_DXY__dlog_COPPER,cov__dlog_DXY__dlog_DXY,cov__dlog_DXY__d_UST10Y,cov__dlog_DXY__dlog_VIX,cov__d_UST10Y__dlog_SOLVPN,cov__d_UST10Y__dlog_COPPER,cov__d_UST10Y__dlog_DXY,cov__d_UST10Y__d_UST10Y,cov__d_UST10Y__dlog_VIX,cov__dlog_VIX__dlog_SOLVPN,cov__dlog_VIX__dlog_COPPER,cov__dlog_VIX__dlog_DXY,cov__dlog_VIX__d_UST10Y,cov__dlog_VIX__dlog_VIX
2020-11-06,1.5489277416959604,0.356778716248208,-0.1817193957314105,-1.583817287846456,-6.732701299097172,0.35677871624820806,1.0775674316874444,-0.15357004713390998,-0.016887399792003904,-2.5538867068164106,-0.18171939573141052,-0.15357004713390998,0.1729266841282633,0.42866667987097296,0.9159174131799998,-1.583817287846456,-0.016887399792003904,0.42866667987097296,18.7171741500704,4.23473580845416,-6.732701299097172,-2.5538867068164106,0.9159174131799999,4.23473580845416,86.28272999588238
2020-11-09,1.504689150771418,0.37200154372385735,-0.18031284734669215,-1.4556767819240581,-6.605805003600521,0.37200154372385735,1.1196773364464554,-0.16056448896438769,0.12676589068715413,-2.7760282117712807,-0.18031284734669215,-0.16056448896438769,0.17054535818057587,0.3936397390635705,0.9400379064807965,-1.4556767819240581,0.12676589068715413,0.3936397390635706,19.070411728074916,3.013168986718168,-6.605805003600522,-2.7760282117712802,0.9400379064807967,3.0131689867181675,84.46278512096998
2020-11-10,1.9923016942107719,0.39074701563973663,-0.22830163831686784,-2.3214528615559376,-6.2692623621742385,0.39074701563973663,1.0879851662418731,-0.15733468812502222,0.12939554790806881,-2.3372313382878294,-0.2283016383168679,-0.1573346881250222,0.1745802326487974,0.5104142163195232,0.8241406076018792,-2.321452861555938,0.12939554790806881,0.5104142163195232,22.15312256704959,3.1147492985216845,-6.269262362174238,-2.337231338287829,0.8241406076018793,3.1147492985216845,62.45807375712012
2020-11-11,2.1704982881042323,0.39349209267001295,-0.22731112791996363,-2.465548229684402,-5.626638596755448,0.393492092670013,1.0576882191621644,-0.15207220159712195,0.11983780524890471,-2.0713650520063402,-0.22731112791996363,-0.15207220159712195,0.16807557487193514,0.49859950209493703,0.7245346390670758,-2.465548229684402,0.1198378052489047,0.4985995020949371,21.875742621342553,2.5134077190005835,-5.626638596755448,-2.0713650520063402,0.7245346390670759,2.5134077190005835,51.373913496963375
2020-11-12,2.523808386908589,0.35673685208971917,-0.21452834525693415,-2.4186670203027774,-6.0374854550992545,0.35673685208971917,1.0515324322822277,-0.15327086321135042,0.09173611399797242,-1.9044946436603367,-0.21452834525693418,-0.1532708632113504,0.1653480357420285,0.4951315940679937,0.6592132216859623,-2.4186670203027774,0.09173611399797242,0.4951315940679937,21.25526416150809,2.1983769421558677,-6.037485455099254,-1.9044946436603365,0.6592132216859623,2.1983769421558677,49.553644059172825
2020-11-13,2.374309393666667,0.34146861472684525,-0.2034712870918419,-2.3596387662428535,-6.0306327558584165,0.34146861472684525,1.0258483230166366,-0.14875322994799361,0.034242064735606204,-1.8800440288521116,-0.20347128709184192,-0.14875322994799361,0.15951340520393129,0.5120763125763176,0.6487069643268134,-2.3596387662428535,0.034242064735606204,0.5120763125763176,23.79712210737976,0.7988522770913207,-6.030632755858417,-1.8800440288521119,0.6487069643268134,0.7988522770913207,53.67157146385526
2020-11-16,2.278046040606457,0.3492900788469413,-0.19874037296957522,-2.2344677295172715,-6.299709754751611,0.3492900788469413,1.0362544727135,-0.15021594372703662,0.05543911156917833,-2.1415346728079516,-0.19874037296957522,-0.15021594372703662,0.15572938739439263,0.4937132237948286,0.7045128624671496,-2.2344677295172715,0.05543911156917833,0.4937132237948286,23.066368863134574,0.6080285620813423,-6.299709754751611,-2.1415346728079516,0.7045128624671495,0.6080285620813423,60.23453053799058
2020-11-17,2.171331993840825,0.3220697743504928,-0.18786120859161087,-2.1409969302604845,-5.528014170266487,0.32206977435049283,1.0797935411698967,-0.15144786939551688,0.0834977680092468,-2.019401749089607,-0.18786120859161087,-0.15144786939551688,0.1508282323018897,0.4770787425108576,0.6312044803927412,-2.1409969302604845,0.0834977680092468,0.47707874251085763,22.360569069686026,0.4703443695207041,-5.528014170266487,-2.019401749089607,0.6312044803927412,0.47034436952070413,49.72752977142928
2020-11-18,2.0577567353913206,0.31793557766427955,-0.1772800827530442,-2.013295360575067,-4.963807187443124,0.31793557766427955,1.0722762477333103,-0.14346656151447304,0.15767923943504883,-1.8514476013804408,-0.17728008275304416,-0.14346656151447304,0.14799465749308327,0.495063209699097,0.5640174298899514,-2.013295360575067,0.15767923943504886,0.495063209699097,22.55027691372604,0.3239991354739654,-4.963807187443125,-1.8514476013804408,0.5640174298899514,0.32399913547396547,42.28362337006055
2020-11-19,1.9419528497260972,0.3052420598114757,-0.16842501383580905,-1.9129364534449032,-4.850771203815469,0.3052420598114757,1.042546721568782,-0.13881143106565347,0.1491999887679784,-1.8272992853744636,-0.16842501383580905,-0.13881143106565347,0.14313163689453412,0.4794262626688061,0.5414880612137996,-1.9129364534449032,0.14919998876797844,0.47942626266880617,21.83098467828339,0.35941055535982913,-4.850771203815469,-1.8272992853744636,0.5414880612137996,0.35941055535982913,43.08796924244964
2020-11-20,1.8333984667881136,0.29324002200555055,-0.16032384749629391,-1.826727536461995,-4.5441029505040715,0.29324002200555055,1.014391974755836,-0.13445979656106008,0.1357480603718015,-1.7349943231814968,-0.16032384749629391,-0.13445979656106005,0.13814496622018838,0.4689714959718123,0.5111214091290422,-1.826727536461995,0.1357480603718015,0.4689714959718123,21.447380306476553,0.4932005269129035,-4.5441029505040715,-1.7349943231814968,0.5111214091290422,0.49320052691290345,40.166876789722686
2020-11-23,1.7649617919211427,0.2516931759444027,-0.15545657836240956,-1.719177090192088,-4.361721990276301,0.25169317594440277,1.2788575472712025,-0.13000824453381196,0.0145241242522862,-1.5958696457313064,-0.15545657836240956,-0.13000824453381196,0.13381624830171956,0.4515628910388527,0.49133464891022516,-1.7191770901920875,0.014524124252286198,0.45156289103885267,20.910475035984106,0.3640859923572768,-4.361721990276301,-1.5958696457313064,0.49133464891022516,0.3640859923572768,38.17491479304507
2020-11-24,1.6810737225417034,0.25650265773373143,-0.1494897289168861,-1.6755469355454418,-4.269544185523282,0.25650265773373143,1.2861339533904728,-0.12968410219544976,-0.053344470166259685,-1.5120355137904309,-0.14948972891688614,-0.12968410219544976,0.1295878753301667,0.44703174612349883,0.47729383600617553,-1.675546935545442,-0.053344470166259685,0.4470317461234989,20.614599517661517,0.06796333457497283,-4.269544185523283,-1.5120355137904309,0.47729383600617553,0.06796333457497285,39.714721689199585
2020-11-25,1.6368512599450165,0.2297657904425715,-0.13868478316656827,-1.6560422342314287,-4.15724667945252,0.2297657904425715,1.310478236109379,-0.13637536720527002,0.01047848859827958,-1.6602786276325527,-0.13868478316656827,-0.13637536720527002,0.12872382055251125,0.42229501134317854,0.5074484176099002,-1.6560422342314287,0.010478488598279578,0.42229501134317854,20.166885609118403,-0.17162256024956607,-4.15724667945252,-1.660278627632553,0.5074484176099003,-0.17162256024956607,41.32216586811923
2020-11-26,1.5796018060998647,0.22845635986016394,-0.13839451268323066,-1.5921482596401135,-3.9518699337520546,0.22845635986016397,1.27369482792859,-0.13453356737652783,0.00838776532470129,-1.586659016176132,-0.13839451268323066,-0.13453356737652783,0.12745569379081909,0.41563143537274755,0.4908804609813385,-1.5921482596401135,0.008387765324701289,0.4156314353727475,19.538423979196345,-0.13881542007748138,-3.9518699337520546,-1.5866590161761323,0.4908804609813385,-0.13881542007748138,38.374794929955556
2020-11-27,1.4965770315680835,0.2218927732627845,-0.1321057310414422,-1.5158907414874028,-3.730587947281302,0.2218927732627845,1.2642701040434874,-0.1313312322157625,-0.03439846465420169,-1.5242253832750576,-0.1321057310414422,-0.1313312322157625,0.12315225496764884,0.4056620020744178,0.4637912900828442,-1.5158907414874028,-0.03439846465420168,0.4056620020744178,19.149182985042422,-0.12705630936772308,-3.730587947281302,-1.5242253832750576,0.4637912900828442,-0.12705630936772308,36.01992002545694
2020-11-30,1.4731963388627651,0.2632080363077121,-0.13205548850735097,-1.502901428754997,-3.6890644675263506,0.2632080363077121,1.3643168131747954,-0.13863937713861046,-0.10822720899169373,-1.6053490650021034,-0.13205548850735097,-0.13863937713861046,0.1203936583842517,0.40393689533621985,0.4576612175605729,-1.5029014287549973,-0.10822720899169373,0.4039368953362198,18.685445080258926,-0.041665448510523735,-3.6890644675263506,-1.6053490650021036,0.4576612175605729,-0.04166544851052374,35.50093599099802
2020-12-01,1.436847907539994,0.2469983345620246,-0.12823156775624983,-1.4391177679111162,-3.5671904380821076,0.2469983345620246,1.3356285446473783,-0.1340256860625146,-0.1040021118984165,-1.5858027178780743,-0.12823156775624983,-0.1340256860625146,0.11652690486090751,0.3925606877629207,0.44054245772051553,-1.4391177679111165,-0.10400211189841649,0.39256068776292063,18.10780936373021,-0.03202584769576609,-3.567190438082108,-1.5858027178780743,0.44054245772051553,-0.03202584769576608,34.85824431066678
2020-12-02,1.472652367906527,0.2869804994895949,-0.14868621707394702,-1.176219409523029,-3.503220540095177,0.2869804994895949,1.3625087033622114,-0.15272727870837155,0.13447548593748626,-1.541441908737675,-0.14868621707394702,-0.15272727870837155,0.12744119469610424,0.27949728845389293,0.4224483508276974,-1.176219409523029,0.13447548593748626,0.27949728845389293,20.06221937266621,0.15223393006798203,-3.503220540095177,-1.541441908737675,0.4224483508276974,0.15223393006798203,34.33967558796615
2020-12-03,1.5201373487702,0.28132479428831814,-0.13880370082424426,-1.1827267627702391,-3.589878792730035,0.28132479428831814,1.3211321017987006,-0.14835165618409765,0.12876511015567613,-1.5218553741544456,-0.13880370082424426,-0.14835165618409765,0.12481027664220484,0.27382607694604083,0.405942388683307,-1.1827267627702391,0.12876511015567613,0.27382607694604083,19.452209557852978,0.1810642761356795,-3.5898787927300346,-1.5218553741544454,0.40594238868330695,0.18106427613567952,34.690139553551866
2020-12-04,1.4468082058204512,0.2713745826335191,-0.13741922452970115,-1.15826822560232,-3.4737466813989157,0.27137458263351905,1.2812456842008144,-0.14528326520011095,0.12245510153369876,-1.4883196146139852,-0.13741922452970118,-0.14528326520011095,0.12820368864303489,0.3030286881580692,0.39218290333820743,-1.15826822560232,0.12245510153369875,0.3030286881580692,19.13895394878868,0.1305719963675826,-3.4737466813989153,-1.4883196146139852,0.39218290333820743,0.1305719963675826,34.14965301333624
2020-12-07,1.4602976513334598,0.29389018185474264,-0.13464504698712038,-0.9862335386554296,-3.5481740788645304,0.29389018185474264,1.2781051712015215,-0.14221369698632733,0.23585776501109884,-1.5373453640305976,-0.13464504698712038,-0.14221369698632733,0.12391122459036584,0.29785600549598307,0.3889014521469905,-0.9862335386554295,0.23585776501109884,0.29785600549598307,19.774050807890784,-0.17790591482543952,-3.5481740788645304,-1.5373453640305976,0.38890145214699046,-0.17790591482543952,34.810194470341095
2020-12-08,1.41797066127609,0.28898594161528157,-0.1311748147494945,-0.8911715249459129,-3.5449054698633473,0.2889859416152815,1.2426700500531498,-0.13832861276544187,0.24985628129997378,-1.5365278311259742,-0.1311748147494945,-0.1383286127654419,0.12012596649150464,0.2866562637637194,0.38822465097742775,-0.8911715249459129,0.24985628129997375,0.2866562637637194,19.902435954307307,-0.41930203936528343,-3.5449054698633473,-1.5365278311259742,0.38822465097742775,-0.4193020393652835,35.26881604947445
2020-12-09,1.3491215226499547,0.281531571306452,-0.1266517874756974,-0.858430775402102,-3.470242766450114,0.281531571306452,1.2183732772125615,-0.1368776451595438,0.24818851920891527,-1.4913077795997645,-0.1266517874756974,-0.1368776451595438,0.11752810451532829,0.2797753679993838,0.3710372986363542,-0.8584307754021019,0.2481885192089153,0.2797753679993838,19.31011837383313,-0.34000115109900675,-3.4702427664501143,-1.4913077795997647,0.3710372986363542,-0.34000115109900675,35.95906802902759
2020-12-10,1.4911029256767852,0.2677271296538979,-0.132032810171068,-0.9325845923775641,-4.305407506891816,0.26772712965389794,1.1875670337258093,-0.13182063613774722,0.24571549424960418,-1.5613102555868925,-0.13203281017106802,-0.13182063613774722,0.11422481328875533,0.2805712521649978,0.42593842789218916,-0.9325845923775641,0.24571549424960418,0.2805712521649978,18.781544362958986,-0.0878535705555146,-4.305407506891815,-1.5613102555868925,0.4259384278921891,-0.0878535705555146,45.64396728820562
2020-12-11,1.4201158004381098,0.2762793768551666,-0.12915084483942982,-0.9292845499143503,-3.9342107234987376,0.2762793768551666,1.2697026660048343,-0.14295041960691865,0.11023556955969302,-1.4231344923013027,-0.12915084483942982,-0.14295041960691865,0.11390679603082078,0.30207214078786054,0.38438606703783385,-0.9292845499143502,0.11023556955969302,0.3020721407878605,18.601702231460443,-0.18756564672828974,-3.934210723498738,-1.4231344923013027,0.3843860670378338,-0.18756564672828974,40.33352006970327
2020-12-14,1.3489046433346092,0.2734801395377179,-0.12400935848317278,-0.8945533683727664,-3.7957917976970723,0.2734801395377179,1.3084425453628414,-0.1452422667866792,0.1439130928489095,-1.5247994780905143,-0.12400935848317278,-0.1452422667866792,0.11116499716103427,0.2932868091162634,0.386124149653475,-0.8945533683727666,0.14391309284890952,0.2932868091162634,18.08151971379289,-0.2784833384800156,-3.7957917976970728,-1.5247994780905143,0.38612414965347497,-0.2784833384800156,39.61676888773779
2020-12-15,1.2825383199464997,0.2638227722383819,-0.11848721873224913,-0.8642061298350496,-3.8801936184446446,0.2638227722383819,1.26951767018927,-0.1404463504954076,0.13642081198200218,-1.58794222627668,-0.11848721873224913,-0.1404463504954076,0.1104221725192714,0.290192464324572,0.35506608277998203,-0.8642061298350497,0.13642081198200218,0.2901924643245721,17.5249760658192,-0.28217742518429145,-3.8801936184446446,-1.58794222627668,0.35506608277998203,-0.28217742518429145,44.178967424476284
2020-12-16,1.2223941149482722,0.25691608578178027,-0.11612436727154583,-0.831425065483744,-4.013194668729481,0.25691608578178027,1.2401490422227177,-0.14104773758546127,0.14023415186378346,-1.7321763657718554,-0.11612436727154583,-0.14104773758546127,0.11198574949957611,0.27917724789013454,0.43941341448095367,-0.8314250654837441,0.14023415186378346,0.27917724789013454,17.030524802849918,-0.4777368789181683,-4.01319466872948,-1.7321763657718556,0.4394134144809537,-0.47773687891816824,50.17059988269065
2020-12-17,1.1656868930468354,0.2495387861649595,-0.11149183009014091,-0.8022565425463241,-3.638100721836297,0.24953878616495953,1.2094111136182844,-0.13712754311791253,0.13880773688485445,-1.601497131105733,-0.11149183009014092,-0.13712754311791253,0.1085628414399491,0.2741844576674236,0.40184969774439794,-0.8022565425463241,0.13880773688485445,0.27418445766742355,16.531231589018436,-0.45157333577746034,-3.6381007218362975,-1.601497131105733,0.401849697744398,-0.45157333577746034,43.10295919822593
2020-12-18,1.3624874032253276,0.3161323822281585,-0.154090304554283,-0.7559007766372425,-3.7481868524980797,0.3161323822281585,1.2260211750565666,-0.15673108295757976,0.1659539300998756,-1.599728377623492,-0.154090304554283,-0.15673108295757973,0.12356784135904565,0.25715798436823756,0.43290825794768323,-0.7559007766372425,0.16595393009987564,0.25715798436823756,16.092366371194803,-0.489374788610905,-3.74818685249808,-1.599728377623492,0.4329082579476832,-0.489374788610905,39.89498268899045
2020-12-21,1.3232441884089685,0.2941249032349655,-0.1516521833362732,-0.7519113175032432,-3.5345210127403366,0.2941249032349655,1.2140662604336856,-0.14854560383655915,0.17160448937921144,-1.5634582721968433,-0.1516521833362732,-0.14854560383655915,0.12139196418403043,0.2594635390629775,0.4023703459341027,-0.7519113175032432,0.17160448937921144,0.2594635390629775,15.634481307069965,-0.48271900349411273,-3.5345210127403366,-1.5634582721968435,0.40237034593410265,-0.48271900349411273,37.42678696566217
2020-12-22,1.2678657132901203,0.30320521062737776,-0.14454669607594045,-0.7231038487464898,-5.00604984736913,0.30320521062737776,1.2787632438322756,-0.1456204299641699,0.1983823766076844,-2.993876878501095,-0.14454669607594045,-0.1456204299641699,0.1173750461559695,0.2567979512844501,0.5397996045208475,-0.7231038487464898,0.1983823766076844,0.2567979512844501,15.20070109766358,-1.109940687969002,-5.006049847369131,-2.993876878501095,0.5397996045208475,-1.1099406879690017,83.52491397511207
2020-12-23,1.2287874413199211,0.27474457366052246,-0.13269654239464054,-0.7355595000592993,-4.268559329562297,0.27474457366052246,1.3498167617312944,-0.1721666502214064,0.26485059092059504,-2.4704495388259233,-0.13269654239464054,-0.17216665022140643,0.12984117183073215,0.23124331891188535,0.42892203415458735,-0.7355595000592994,0.26485059092059504,0.23124331891188538,14.885396622559973,-0.7941420153812667,-4.268559329562297,-2.4704495388259238,0.42892203415458735,-0.7941420153812668,61.8683611299846
2020-12-24,1.1893507835873784,0.25510455776680474,-0.12481417177176038,-0.7478740467559181,-3.77618679132699,0.25510455776680474,1.3470580230357916,-0.17248929278890127,0.29949349918991697,-2.3019979533688475,-0.1248141717717604,-0.1724892927889013,0.12751618674156617,0.2199503490125735,0.4055429713739863,-0.7478740467559182,0.29949349918991697,0.21995034901257352,14.613434136871652,-0.8745585106158734,-3.77618679132699,-2.3019979533688475,0.4055429713739863,-0.8745585106158734,51.72517688504749
2020-12-28,1.137014317156305,0.24725646834973888,-0.12017685478552888,-0.738878902015001,-3.853941609311905,0.24725646834973888,1.3067376166489124,-0.166594388921315,0.27687346549449243,-2.3433615009018816,-0.12017685478552888,-0.16659438892131503,0.12365630251300057,0.22495627169932286,0.4308898833186776,-0.7388789020150008,0.27687346549449243,0.22495627169932286,14.342388696246516,-0.44814009151573886,-3.8539416093119048,-2.343361500901882,0.4308898833186776,-0.44814009151573886,56.320888274827624
2020-12-29,1.1047350408756502,0.2426849303317974,-0.11537661340578721,-0.7278026804170935,-3.4089381862612824,0.2426849303317974,1.2687977896222344,-0.16050746762122536,0.2587093857715008,-2.0656421827890603,-0.11537661340578721,-0.16050746762122536,0.11954195262073992,0.2235981951360262,0.3814860690210725,-0.7278026804170936,0.2587093857715009,0.2235981951360262,13.939998745946344,-0.38980240891947165,-3.408938186261282,-2.0656421827890608,0.38148606902107246,-0.3898024089194717,45.59783051665167
