Date,corr__dlog_SOLVPN__dlog_SOLVPN,corr__dlog_SOLVPN__dlog_COPPER,corr__dlog_SOLVPN__dlog_DXY,corr__dlog_SOLVPN__d_UST10Y,corr__dlog_SOLVPN__dlog_VIX,corr__dlog_COPPER__dlog_SOLVPN,corr__dlog_COPPER__dlog_COPPER,corr__dlog_COPPER__dlog_DXY,corr__dlog_COPPER__d_UST10Y,corr__dlog_COPPER__dlog_VIX,corr__dlog_DXY__dlog_SOLVPN,corr__dlog_DXY__dlog_COPPER,corr__dlog_DXY__dlog_DXY,corr__dlog_DXY__d_UST10Y,corr__dlog_DXY__dlog_VIX,corr__d_UST10Y__dlog_SOLVPN,corr__d_UST10Y__dlog_COPPER,corr__d_UST10Y__dlog_DXY,corr__d_UST10Y__d_UST10Y,corr__d_UST10Y__dlog_VIX,corr__dlog_VIX__dlog_SOLVPN,corr__dlog_VIX__dlog_COPPER,corr__dlog_VIX__dlog_DXY,corr__dlog_VIX__d_UST10Y,corr__dlog_VIX__dlog_VIX
2020-10-28,1.0000000000000002,0.23068033232582724,-0.2719822698778105,-0.21311373965246855,-0.4841488220804696,0.23068033232582724,1.0000000000000002,-0.3772109427358692,0.05352986188771104,-0.23401342317999482,-0.2719822698778105,-0.3772109427358692,1.0000000000000002,0.25783510246355357,0.17403966068565263,-0.21311373965246855,0.05352986188771104,0.25783510246355357,1.0000000000000002,-0.06579163893773442,-0.4841488220804696,-0.23401342317999482,0.17403966068565263,-0.06579163893773442,1.0000000000000002
2020-10-29,0.9999999999999998,0.25848282968937875,-0.3178476003872929,-0.20254879870756967,-0.5386126320556666,0.25848282968937875,1.0,-0.39200332013333805,0.051534731023461344,-0.2617943300120117,-0.3178476003872929,-0.39200332013333805,0.9999999999999999,0.2542211104394247,0.2269075990769786,-0.20254879870756967,0.051534731023461344,0.2542211104394247,1.0000000000000002,-0.05997569343441849,-0.5386126320556666,-0.2617943300120117,0.2269075990769786,-0.05997569343441849,0.9999999999999998
2020-10-30,1.0000000000000002,0.2573177597395337,-0.3056040473186549,-0.19527115106719845,-0.5375736150237076,0.2573177597395337,0.9999999999999998,-0.38552493624071293,0.043623314138618044,-0.25843230507416615,-0.3056040473186549,-0.38552493624071293,0.9999999999999998,0.29455277088890913,0.20112289683052903,-0.19527115106719845,0.043623314138618044,0.29455277088890913,1.0,-0.0734082027947317,-0.5375736150237076,-0.25843230507416615,0.20112289683052903,-0.0734082027947317,1.0
2020-11-02,1.0,0.2599242489192849,-0.30339757416746027,-0.22291187582292363,-0.5286662726625344,0.2599242489192849,1.0000000000000002,-0.38507354729022947,0.03457802852152951,-0.25801989486540666,-0.30339757416746027,-0.38507354729022947,1.0000000000000002,0.29475072291988197,0.20036483684408324,-0.22291187582292363,0.03457802852152951,0.29475072291988197,0.9999999999999999,-0.06811830043060974,-0.5286662726625344,-0.25801989486540666,0.20036483684408324,-0.06811830043060974,0.9999999999999998
2020-11-03,0.9999999999999999,0.27120622946130274,-0.29470306238219723,-0.23237001775991495,-0.5288395395709655,0.27120622946130274,1.0000000000000002,-0.3759956331074507,0.02182045537232971,-0.2601140999976976,-0.29470306238219723,-0.3759956331074507,0.9999999999999998,0.28997189469773765,0.19745819287957644,-0.23237001775991495,0.02182045537232971,0.28997189469773765,0.9999999999999999,-0.0619941317332568,-0.5288395395709655,-0.2601140999976976,0.19745819287957644,-0.0619941317332568,0.9999999999999998
2020-11-04,1.0000000000000002,0.2737978687445971,-0.3211962388409511,-0.1991723971374028,-0.5340900914689697,0.2737978687445971,1.0000000000000002,-0.37501336075555414,0.02885306200248075,-0.2622051010971933,-0.3211962388409511,-0.37501336075555414,0.9999999999999998,0.23765063677545747,0.2114738878688035,-0.1991723971374028,0.02885306200248075,0.23765063677545747,1.0,-0.07373648406068142,-0.5340900914689697,-0.2622051010971933,0.2114738878688035,-0.07373648406068142,1.0000000000000002
2020-11-05,1.0,0.27909084261779854,-0.32471333860573537,-0.2953091514252969,-0.5782470412966809,0.27909084261779854,1.0000000000000002,-0.37682836054483226,-0.0037769787656988544,-0.26613770563336464,-0.32471333860573537,-0.37682836054483226,1.0,0.2422384199834391,0.21844595763480257,-0.2953091514252969,-0.0037769787656988544,0.2422384199834391,1.0,0.10579943327133638,-0.5782470412966809,-0.26613770563336464,0.21844595763480257,0.10579943327133638,1.0000000000000002
2020-11-06,1.0000000000000002,0.27616022698722287,-0.35111929669868125,-0.29415034320481825,-0.5823872105762354,0.27616022698722287,0.9999999999999997,-0.3557568591045476,-0.0037602820016228644,-0.26486066204428194,-0.35111929669868125,-0.3557568591045476,1.0000000000000002,0.23826956924570747,0.23711737032652896,-0.29415034320481825,-0.0037602820016228644,0.23826956924570747,1.0,0.10537661454596042,-0.5823872105762354,-0.26486066204428194,0.23711737032652896,0.10537661454596042,1.0000000000000002
2020-11-09,0.9999999999999998,0.2865991535940667,-0.3559453509219167,-0.27174497716695467,-0.5859622741284023,0.2865991535940667,1.0000000000000002,-0.36743718549735094,0.027433166137904114,-0.28545965235350224,-0.3559453509219167,-0.36743718549735094,1.0,0.21827246283251475,0.2476810133670146,-0.27174497716695467,0.027433166137904114,0.21827246283251475,0.9999999999999998,0.07507766463895504,-0.5859622741284023,-0.28545965235350224,0.2476810133670146,0.07507766463895504,1.0000000000000002
2020-11-10,0.9999999999999998,0.2654034906604301,-0.3871096003176863,-0.3494337445720862,-0.5620107202761068,0.2654034906604301,1.0000000000000002,-0.3610068665934397,0.02635665984291012,-0.2835279779637937,-0.3871096003176863,-0.3610068665934397,1.0000000000000002,0.25954206335992913,0.24957983108826953,-0.3494337445720862,0.02635665984291012,0.25954206335992913,1.0,0.08373582979989866,-0.5620107202761068,-0.2835279779637937,0.24957983108826953,0.08373582979989866,0.9999999999999998
2020-11-11,1.0,0.2597032904288782,-0.37634718370095444,-0.3578099193073644,-0.5328414139870307,0.2597032904288782,1.0,-0.36067720637456346,0.024913434970047953,-0.2810001074491126,-0.37634718370095444,-0.36067720637456346,0.9999999999999998,0.2600268142941638,0.24656732617980723,-0.3578099193073644,0.024913434970047953,0.2600268142941638,0.9999999999999998,0.07497391973699999,-0.5328414139870307,-0.2810001074491126,0.24656732617980723,0.07497391973699999,1.0000000000000002
2020-11-12,1.0,0.2189820161820699,-0.3320908985275693,-0.33022856690477015,-0.5398711368481512,0.2189820161820699,0.9999999999999999,-0.3675773540503215,0.01940420033378983,-0.2638339144190144,-0.3320908985275693,-0.3675773540503215,0.9999999999999998,0.2641118369835271,0.23029716448906012,-0.33022856690477015,0.01940420033378983,0.2641118369835271,1.0,0.06773780326645133,-0.5398711368481512,-0.2638339144190144,0.23029716448906012,0.06773780326645133,1.0
2020-11-13,1.0000000000000002,0.21879659594198564,-0.3306251480245733,-0.3139168643403354,-0.5342223719335819,0.21879659594198564,1.0,-0.36772760652888,0.006930365637178391,-0.25336947298616086,-0.3306251480245733,-0.36772760652888,0.9999999999999998,0.26282935801084273,0.22170618639933087,-0.3139168643403354,0.006930365637178391,0.26282935801084273,1.0,0.02235280874853163,-0.5342223719335819,-0.25336947298616086,0.22170618639933087,0.02235280874853163,1.0
2020-11-16,1.0,0.22733787311705728,-0.3336718462316289,-0.3082500970195155,-0.537794711562396,0.22733787311705728,1.0,-0.37393622031246754,0.011339487759453246,-0.27106231078467435,-0.3336718462316289,-0.37393622031246754,0.9999999999999998,0.26049527828809627,0.23002809035783078,-0.3082500970195155,0.011339487759453246,0.26049527828809627,1.0000000000000002,0.01631216476209879,-0.537794711562396,-0.27106231078467435,0.23002809035783078,0.01631216476209879,1.0
2020-11-17,1.0,0.21033739479228808,-0.3282711190456793,-0.3072638746656564,-0.5319950468248629,0.21033739479228808,1.0,-0.3752765994958825,0.016992726903050523,-0.2755839510639816,-0.3282711190456793,-0.3752765994958825,1.0,0.25978096113803417,0.23047844187696231,-0.3072638746656564,0.016992726903050523,0.25978096113803417,1.0000000000000002,0.014105097107138342,-0.5319950468248629,-0.2755839510639816,0.23047844187696231,0.014105097107138342,1.0
2020-11-18,1.0000000000000002,0.21403695813058043,-0.3212476141053571,-0.29555243185939983,-0.5321472102247076,0.21403695813058043,1.0,-0.3601424607831376,0.032066032901277366,-0.2749615608988695,-0.3212476141053571,-0.3601424607831376,1.0,0.2709952599567106,0.22546721913074974,-0.29555243185939983,0.032066032901277366,0.2709952599567106,1.0,0.010492568516081782,-0.5321472102247076,-0.2749615608988695,0.22546721913074974,0.010492568516081782,1.0
2020-11-19,1.0,0.2145246843130329,-0.3194621661633448,-0.2937950946405782,-0.5302899996728645,0.2145246843130329,0.9999999999999998,-0.35934338050875425,0.031274067167155424,-0.27263644354296246,-0.3194621661633448,-0.35934338050875425,1.0,0.2712172694597484,0.2180434543216121,-0.2937950946405782,0.031274067167155424,0.2712172694597484,0.9999999999999998,0.011718611378807045,-0.5302899996728645,-0.27263644354296246,0.2180434543216121,0.011718611378807045,1.0
2020-11-20,1.0,0.21502646199162725,-0.3185680098700776,-0.2913118942124071,-0.5295240602644353,0.21502646199162725,1.0000000000000002,-0.35918816225566386,0.029103391679909076,-0.27180730452710433,-0.3185680098700776,-0.35918816225566386,1.0000000000000002,0.2724531218094436,0.21698140055479948,-0.2913118942124071,0.029103391679909076,0.2724531218094436,1.0000000000000002,0.016803601493380373,-0.5295240602644353,-0.27180730452710433,0.21698140055479948,0.016803601493380373,0.9999999999999998
2020-11-23,1.0000000000000002,0.16753004353383544,-0.31987995451028295,-0.28298994938588196,-0.531375208716614,0.16753004353383544,1.0000000000000002,-0.3142717789354229,0.0028086454580664956,-0.228400626421277,-0.31987995451028295,-0.3142717789354229,0.9999999999999999,0.2699490916481837,0.21738717989197823,-0.28298994938588196,0.0028086454580664956,0.2699490916481837,0.9999999999999998,0.012886440793260451,-0.531375208716614,-0.228400626421277,0.21738717989197823,0.012886440793260451,1.0000000000000002
2020-11-24,1.0,0.17444373944024555,-0.320284402744012,-0.28462678481349835,-0.5225313731333675,0.17444373944024555,1.0000000000000002,-0.31765921129088787,-0.010359978475392464,-0.2115646618680329,-0.320284402744012,-0.31765921129088787,1.0,0.27350717892856713,0.2103913494942408,-0.28462678481349835,-0.010359978475392464,0.27350717892856713,1.0000000000000002,0.0023752617015368026,-0.5225313731333675,-0.2115646618680329,0.2103913494942408,0.0023752617015368026,1.0
2020-11-25,0.9999999999999998,0.15687937580380362,-0.30213062055555695,-0.2882354426777648,-0.5054866010973877,0.15687937580380362,1.0,-0.3320408874871913,0.002038282244488569,-0.2256184091560547,-0.30213062055555695,-0.3320408874871913,1.0000000000000002,0.2621000314024662,0.22002442952347506,-0.2882354426777648,0.002038282244488569,0.2621000314024662,1.0,-0.005945158269091803,-0.5054866010973877,-0.2256184091560547,0.22002442952347506,-0.005945158269091803,0.9999999999999997
2020-11-26,0.9999999999999998,0.16106335790291118,-0.3084362677467746,-0.2865925725887901,-0.5075815150935921,0.16106335790291118,1.0000000000000002,-0.333901480778232,0.0016813913691291335,-0.22694879306317464,-0.3084362677467746,-0.333901480778232,1.0,0.26338073278324386,0.22195916955508752,-0.2865925725887901,0.0016813913691291335,0.26338073278324386,1.0,-0.005069555863719888,-0.5075815150935921,-0.22694879306317464,0.22195916955508752,-0.005069555863719888,1.0000000000000002
2020-11-27,0.9999999999999998,0.16131460389185015,-0.3077166081122316,-0.2831673900993547,-0.5081083978271241,0.16131460389185015,1.0000000000000002,-0.33283339939292406,-0.006991075621574321,-0.2258696523719051,-0.3077166081122316,-0.33283339939292406,0.9999999999999998,0.2641605869757907,0.22020644822827604,-0.2831673900993547,-0.006991075621574321,0.2641605869757907,1.0,-0.0048378203768505,-0.5081083978271241,-0.2258696523719051,0.22020644822827604,-0.0048378203768505,0.9999999999999999
2020-11-30,0.9999999999999998,0.18565695107880392,-0.3135626563548565,-0.28644975712352305,-0.5101125725252005,0.18565695107880392,1.0,-0.34207960119694814,-0.021435179254451785,-0.2306704495905258,-0.3135626563548565,-0.34207960119694814,1.0,0.26931465953418915,0.22137185494133632,-0.28644975712352305,-0.021435179254451785,0.26931465953418915,1.0,-0.0016177240273023575,-0.5101125725252005,-0.2306704495905258,0.22137185494133632,-0.0016177240273023575,0.9999999999999999
2020-12-01,1.0,0.1782977156262741,-0.31338373082526816,-0.28213565803745466,-0.5040436415884365,0.1782977156262741,1.0,-0.3397285827982414,-0.02114785652994195,-0.23240932914855633,-0.31338373082526816,-0.3397285827982414,1.0,0.27024691408111867,0.21858578221250757,-0.28213565803745466,-0.02114785652994195,0.27024691408111867,1.0,-0.0012747203598505875,-0.5040436415884365,-0.23240932914855633,0.21858578221250757,-0.0012747203598505875,1.0
2020-12-02,1.0,0.20259682012096442,-0.34321453759861376,-0.2163957535843412,-0.4926281949722159,0.20259682012096442,0.9999999999999998,-0.3665152537527423,0.025720771563804305,-0.22535096692086037,-0.34321453759861376,-0.3665152537527423,1.0,0.17479668595704867,0.20193918909698216,-0.2163957535843412,0.025720771563804305,0.17479668595704867,1.0000000000000002,0.005799945034126043,-0.4926281949722159,-0.22535096692086037,0.20193918909698216,0.005799945034126043,0.9999999999999998
2020-12-03,1.0000000000000002,0.19851506601283306,-0.3186650673470955,-0.21749963858604388,-0.4943509206137753,0.19851506601283306,1.0,-0.3653373745594273,0.025400403236719535,-0.22480048095110255,-0.3186650673470955,-0.3653373745594273,1.0,0.17573779045259574,0.19509053806642035,-0.21749963858604388,0.025400403236719535,0.17573779045259574,1.0,0.006970200637978263,-0.4943509206137753,-0.22480048095110255,0.19509053806642035,0.006970200637978263,0.9999999999999998
2020-12-04,1.0000000000000002,0.19931843986624842,-0.3190742458450899,-0.22011242692387956,-0.4941963296508527,0.19931843986624842,1.0000000000000002,-0.35846695256197786,0.024728716533593556,-0.22500224427483717,-0.3190742458450899,-0.35846695256197786,1.0,0.19345251786255904,0.18743265164146344,-0.22011242692387956,0.024728716533593556,0.19345251786255904,0.9999999999999998,0.005107375606428031,-0.4941963296508527,-0.22500224427483717,0.18743265164146344,0.005107375606428031,0.9999999999999999
2020-12-07,1.0000000000000002,0.21512014812212915,-0.31652962579823196,-0.1835317692372675,-0.4976580124291351,0.21512014812212915,1.0,-0.35735742160159806,0.04691579284365142,-0.2304808897267852,-0.31652962579823196,-0.35735742160159806,1.0,0.1902844124402862,0.1872539620231066,-0.1835317692372675,0.04691579284365142,0.1902844124402862,1.0000000000000002,-0.0067809312260010395,-0.4976580124291351,-0.2304808897267852,0.1872539620231066,-0.0067809312260010395,1.0
2020-12-08,1.0000000000000002,0.2177033829757026,-0.3178325626277751,-0.1677546476798061,-0.5012744804665925,0.2177033829757026,1.0,-0.3580269002642864,0.05024111148085025,-0.23209568954727247,-0.3178325626277751,-0.3580269002642864,0.9999999999999999,0.18539152251849844,0.1886119565813089,-0.1677546476798061,0.05024111148085025,0.18539152251849844,0.9999999999999998,-0.015826264390944634,-0.5012744804665925,-0.23209568954727247,0.1886119565813089,-0.015826264390944634,1.0
2020-12-09,1.0000000000000002,0.21958940726206772,-0.31806429721281215,-0.1681850062351275,-0.49823026888465966,0.21958940726206772,1.0,-0.36171912910964366,0.05116807013616776,-0.22530606739811537,-0.31806429721281215,-0.36171912910964366,0.9999999999999999,0.18571464036654264,0.18048557182399452,-0.1681850062351275,0.05116807013616776,0.18571464036654264,0.9999999999999998,-0.012902792279159412,-0.49823026888465966,-0.22530606739811537,0.18048557182399452,-0.012902792279159412,1.0
2020-12-10,1.0,0.20119144232422365,-0.3199247411770788,-0.17622550940604928,-0.5218777241685677,0.20119144232422365,0.9999999999999999,-0.3579102268939963,0.05202808320213598,-0.21206473446311874,-0.3199247411770788,-0.3579102268939963,0.9999999999999998,0.19155667575089505,0.18654125852864714,-0.17622550940604928,0.05202808320213598,0.19155667575089505,1.0000000000000002,-0.003000558331064963,-0.5218777241685677,-0.21206473446311874,0.18654125852864714,-0.003000558331064963,0.9999999999999999
2020-12-11,0.9999999999999998,0.2057479763208375,-0.32111497094527885,-0.18080502356806005,-0.5198315983966099,0.2057479763208375,1.0000000000000002,-0.37588898609011034,0.022682681285462858,-0.19886660783179824,-0.32111497094527885,-0.37588898609011034,0.9999999999999997,0.20751978619585437,0.17933281100885368,-0.18080502356806005,0.022682681285462858,0.20751978619585437,0.9999999999999999,-0.006847686852436258,-0.5198315983966099,-0.19886660783179824,0.17933281100885368,-0.006847686852436258,0.9999999999999998
2020-12-14,0.9999999999999999,0.20585330279449077,-0.3202431178833801,-0.18113324431430056,-0.5192448911559965,0.20585330279449077,0.9999999999999999,-0.38083044400179034,0.029587312144797803,-0.21178533296283353,-0.3202431178833801,-0.38083044400179034,1.0,0.20686691379363342,0.18399389293899573,-0.18113324431430056,0.029587312144797803,0.20686691379363342,1.0,-0.010405003391136286,-0.5192448911559965,-0.21178533296283353,0.18399389293899573,-0.010405003391136286,0.9999999999999997
2020-12-15,1.0,0.20675581340184745,-0.3148532544005376,-0.1822860569353651,-0.5154783640760575,0.20675581340184745,0.9999999999999999,-0.37511371197468635,0.028922280803582064,-0.21203499383593902,-0.3148532544005376,-0.37511371197468635,1.0,0.208607188563113,0.16075824805150757,-0.1822860569353651,0.028922280803582064,0.208607188563113,1.0,-0.01014111643284589,-0.5154783640760575,-0.21203499383593902,0.16075824805150757,-0.01014111643284589,1.0
2020-12-16,1.0,0.20866457756327236,-0.31386027791773924,-0.18222311758824875,-0.5124599790814259,0.20866457756327236,0.9999999999999999,-0.37848424222453747,0.030514259522179336,-0.21959908219160745,-0.31386027791773924,-0.37848424222453747,1.0,0.20215506433044605,0.18538188061704028,-0.18222311758824875,0.030514259522179336,0.20215506433044605,0.9999999999999999,-0.016343689596105666,-0.5124599790814259,-0.21959908219160745,0.18538188061704028,-0.016343689596105666,1.0
2020-12-17,1.0000000000000002,0.21016487024057337,-0.31340901664326654,-0.1827551843952729,-0.5132514891988074,0.21016487024057337,0.9999999999999998,-0.37844007206364466,0.03104374382620497,-0.22181230954061054,-0.31340901664326654,-0.37844007206364466,1.0000000000000002,0.2046678498159255,0.18576739946399395,-0.1827551843952729,0.03104374382620497,0.2046678498159255,1.0,-0.016916952947932128,-0.5132514891988074,-0.22181230954061054,0.18576739946399395,-0.016916952947932128,0.9999999999999998
2020-12-18,1.0000000000000002,0.24459847813014934,-0.3755401156686936,-0.16143161364899164,-0.5083886481710841,0.24459847813014934,1.0000000000000002,-0.40267384245194027,0.03736186961169825,-0.22873789641186948,-0.3755401156686936,-0.40267384245194027,1.0,0.1823632516517958,0.1949772765414614,-0.16143161364899164,0.03736186961169825,0.1823632516517958,1.0,-0.019314011941115032,-0.5083886481710841,-0.22873789641186948,0.1949772765414614,-0.019314011941115032,1.0000000000000002
2020-12-21,1.0000000000000002,0.23205482593477744,-0.3783848158144689,-0.16531219227922583,-0.502249250883648,0.23205482593477744,1.0000000000000002,-0.3869400106031104,0.039388161644132696,-0.23193902493955187,-0.3783848158144689,-0.3869400106031104,0.9999999999999998,0.18833872648147387,0.18877293340632795,-0.16531219227922583,0.039388161644132696,0.18833872648147387,0.9999999999999998,-0.01995544353254832,-0.502249250883648,-0.23193902493955187,0.18877293340632795,-0.01995544353254832,0.9999999999999998
2020-12-22,0.9999999999999998,0.2381249815718124,-0.3746999651014259,-0.1647146526436869,-0.4864637939029576,0.2381249815718124,1.0000000000000002,-0.37587145809537503,0.04499623816585667,-0.2896882268061072,-0.3746999651014259,-0.37587145809537503,1.0,0.19225243848099066,0.1723997594447591,-0.1647146526436869,0.04499623816585667,0.19225243848099066,0.9999999999999999,-0.03115013576475051,-0.4864637939029576,-0.2896882268061072,0.1723997594447591,-0.03115013576475051,1.0
2020-12-23,0.9999999999999999,0.2133306876264056,-0.33221176732629765,-0.17198842580343499,-0.48956305269133527,0.2133306876264056,1.0000000000000002,-0.41124952377774837,0.05908582888002906,-0.27033624251797683,-0.33221176732629765,-0.41124952377774837,0.9999999999999998,0.16633466784139622,0.15133446223158376,-0.17198842580343499,0.05908582888002906,0.16633466784139622,0.9999999999999999,-0.026168791217582282,-0.48956305269133527,-0.27033624251797683,0.15133446223158376,-0.026168791217582282,1.0000000000000002
2020-12-24,0.9999999999999999,0.20154409805099163,-0.3204986903350777,-0.1793896314031505,-0.48144590268733634,0.20154409805099163,0.9999999999999999,-0.4161849119721477,0.06750222765643907,-0.2757787441014802,-0.3204986903350777,-0.4161849119721477,0.9999999999999998,0.16112608455510208,0.1579076709901625,-0.1793896314031505,0.06750222765643907,0.16112608455510208,1.0,-0.03180985832793602,-0.48144590268733634,-0.2757787441014802,0.1579076709901625,-0.03180985832793602,0.9999999999999999
2020-12-28,0.9999999999999999,0.20284789184252508,-0.32050125823239567,-0.18296985971403396,-0.4816010397757743,0.20284789184252508,0.9999999999999999,-0.41443654550929504,0.06395527871127124,-0.2731557494962161,-0.32050125823239567,-0.41443654550929504,1.0000000000000002,0.16891928455554633,0.16327640197823634,-0.18296985971403396,0.06395527871127124,0.16891928455554633,1.0000000000000002,-0.015767698481026753,-0.4816010397757743,-0.2731557494962161,0.16327640197823634,-0.015767698481026753,1.0000000000000002
2020-12-29,0.9999999999999998,0.20498285511440245,-0.317488902596771,-0.18546126538205843,-0.4803059553665773,0.20498285511440245,1.0000000000000002,-0.4121343978203827,0.061515507436975814,-0.2715731295970553,-0.317488902596771,-0.4121343978203827,1.0,0.17321151233259222,0.1633978811139451,-0.18546126538205843,0.061515507436975814,0.17321151233259222,0.9999999999999998,-0.015461123930217448,-0.4803059553665773,-0.2715731295970553,0.1633978811139451,-0.015461123930217448,1.0000000000000002
2020-12-30,0.9999999999999998,0.20795177917101715,-0.3044016856907201,-0.1886488152921338,-0.48230993161406965,0.20795177917101715,1.0,-0.390900232074866,0.055085363151456235,-0.2767903293230076,-0.3044016856907201,-0.390900232074866,1.0000000000000002,0.1637521712100931,0.13503047720397765,-0.1886488152921338,0.055085363151456235,0.1637521712100931,1.0000000000000002,-0.005964347803418834,-0.48230993161406965,-0.2767903293230076,0.13503047720397765,-0.005964347803418834,1.0
