t,dlog_SOLVPN_to_dlog_COPPER,dlog_SOLVPN_to_dlog_GOLD,dlog_SOLVPN_to_dlog_SILVER,dlog_SOLVPN_to_dlog_DXY,dlog_SOLVPN_to_dlog_OIL,dlog_SOLVPN_to_dlog_GAS,dlog_SOLVPN_to_d_UST10Y,dlog_SOLVPN_to_d_VIX,dlog_COPPER_to_dlog_SOLVPN,dlog_COPPER_to_dlog_GOLD,dlog_COPPER_to_dlog_SILVER,dlog_COPPER_to_dlog_DXY,dlog_COPPER_to_dlog_OIL,dlog_COPPER_to_dlog_GAS,dlog_COPPER_to_d_UST10Y,dlog_COPPER_to_d_VIX,dlog_GOLD_to_dlog_SOLVPN,dlog_GOLD_to_dlog_COPPER,dlog_GOLD_to_dlog_SILVER,dlog_GOLD_to_dlog_DXY,dlog_GOLD_to_dlog_OIL,dlog_GOLD_to_dlog_GAS,dlog_GOLD_to_d_UST10Y,dlog_GOLD_to_d_VIX,dlog_SILVER_to_dlog_SOLVPN,dlog_SILVER_to_dlog_COPPER,dlog_SILVER_to_dlog_GOLD,dlog_SILVER_to_dlog_DXY,dlog_SILVER_to_dlog_OIL,dlog_SILVER_to_dlog_GAS,dlog_SILVER_to_d_UST10Y,dlog_SILVER_to_d_VIX,dlog_DXY_to_dlog_SOLVPN,dlog_DXY_to_dlog_COPPER,dlog_DXY_to_dlog_GOLD,dlog_DXY_to_dlog_SILVER,dlog_DXY_to_dlog_OIL,dlog_DXY_to_dlog_GAS,dlog_DXY_to_d_UST10Y,dlog_DXY_to_d_VIX,dlog_OIL_to_dlog_SOLVPN,dlog_OIL_to_dlog_COPPER,dlog_OIL_to_dlog_GOLD,dlog_OIL_to_dlog_SILVER,dlog_OIL_to_dlog_DXY,dlog_OIL_to_dlog_GAS,dlog_OIL_to_d_UST10Y,dlog_OIL_to_d_VIX,dlog_GAS_to_dlog_SOLVPN,dlog_GAS_to_dlog_COPPER,dlog_GAS_to_dlog_GOLD,dlog_GAS_to_dlog_SILVER,dlog_GAS_to_dlog_DXY,dlog_GAS_to_dlog_OIL,dlog_GAS_to_d_UST10Y,dlog_GAS_to_d_VIX,d_UST10Y_to_dlog_SOLVPN,d_UST10Y_to_dlog_COPPER,d_UST10Y_to_dlog_GOLD,d_UST10Y_to_dlog_SILVER,d_UST10Y_to_dlog_DXY,d_UST10Y_to_dlog_OIL,d_UST10Y_to_dlog_GAS,d_UST10Y_to_d_VIX,d_VIX_to_dlog_SOLVPN,d_VIX_to_dlog_COPPER,d_VIX_to_dlog_GOLD,d_VIX_to_dlog_SILVER,d_VIX_to_dlog_DXY,d_VIX_to_dlog_OIL,d_VIX_to_dlog_GAS,d_VIX_to_d_UST10Y
298,1.0479522837941975,-3.887826442193698,-0.6665375971698326,10.256169300923013,-0.8614403153055876,3.9150196542124966,0.47182522427838425,0.3346038202241708,-1.0479522837941975,3.202049890752659,6.490435407465956,0.4655005176545227,-2.290307864973933,2.9883563454216695,11.914979180271938,-2.2333055214658826,3.887826442193698,-3.202049890752659,-3.0507015544287697,9.80986563977915,0.192503319251621,0.9839496454085457,-0.681982287366103,-5.5334178988898275,0.6665375971698326,-6.490435407465956,3.0507015544287697,8.387201942514869,0.8460558682746422,1.1723787813766768,-0.26888752283526607,-10.095468935616362,-10.256169300923013,-0.4655005176545227,-9.80986563977915,-8.387201942514869,-5.043368304985376,3.2546079335034195,2.1168050128164064,-14.349079728937777,0.8614403153055876,2.290307864973933,-0.192503319251621,-0.8460558682746422,5.043368304985376,2.1269516657926433,-7.953700089584656,-8.402513389135219,-3.9150196542124966,-2.9883563454216695,-0.9839496454085457,-1.1723787813766768,-3.2546079335034195,-2.1269516657926433,0.4710258575470898,-3.0819070283379717,-0.47182522427838425,-11.914979180271938,0.681982287366103,0.26888752283526607,-2.1168050128164064,7.953700089584656,-0.4710258575470898,-3.855879896049696,-0.3346038202241708,2.2333055214658826,5.5334178988898275,10.095468935616362,14.349079728937777,8.402513389135219,3.0819070283379717,3.855879896049696
299,-0.3701476243740869,0.2621397849740008,4.296778323650809,7.440642364452774,2.6727726373239222,3.77763164824189,-0.1740581635414733,-2.224841016929833,0.3701476243740869,1.3984175064983053,1.5146482289041572,1.5329410336289317,-2.831733901649539,2.137753109112312,5.092731464853174,-3.076717676002163,-0.2621397849740008,-1.3984175064983053,-0.8941428205274029,2.218216227569895,1.5373058295397417,0.9690016101221156,1.3125147813585958,-4.393695788206275,-4.296778323650809,-1.5146482289041572,0.8941428205274029,1.263499153931925,0.896545796980063,1.109982830006738,-0.863632345020914,-8.935701552733933,-7.440642364452774,-1.5329410336289317,-2.218216227569895,-1.263499153931925,2.629740709439905,3.4864714231626244,-3.7911176701969307,-14.16683301000537,-2.6727726373239222,2.831733901649539,-1.5373058295397417,-0.896545796980063,-2.629740709439905,0.09529818025719772,-13.094064317069062,-15.70557896924131,-3.77763164824189,-2.137753109112312,-0.9690016101221156,-1.109982830006738,-3.4864714231626244,-0.09529818025719772,-2.1962440908178458,-3.574637852211917,0.1740581635414733,-5.092731464853174,-1.3125147813585958,0.863632345020914,3.7911176701969307,13.094064317069062,2.1962440908178458,-0.9547712943302686,2.224841016929833,3.076717676002163,4.393695788206275,8.935701552733933,14.16683301000537,15.70557896924131,3.574637852211917,0.9547712943302686
300,0.8187601889660341,-0.7342885634841929,2.581543674747905,3.0055907275068936,1.2614763018246653,0.16082168658357765,1.9058297301240552,-0.8029983338379587,-0.8187601889660341,1.5993351428426066,1.6933685232107187,-0.7016607149283591,-1.95908609047577,4.16845079846049,6.916270260622825,-0.6344052960989135,0.7342885634841929,-1.5993351428426066,0.03048491869449066,1.3705810599454293,2.264984057598756,0.7043921122105885,-0.013724591608435865,-3.337105521431174,-2.581543674747905,-1.6933685232107187,-0.03048491869449066,0.5936129833509773,0.9655661165481995,1.4686766908980222,-1.7697662520959618,-6.17572884446529,-3.0055907275068936,0.7016607149283591,-1.3705810599454293,-0.5936129833509773,0.7792989641350158,-0.37511268754775884,-1.060214020006815,-4.857416794432939,-1.2614763018246653,1.95908609047577,-2.264984057598756,-0.9655661165481995,-0.7792989641350158,4.531967811882186,-13.200157256272965,-10.751356427296521,-0.16082168658357765,-4.16845079846049,-0.7043921122105885,-1.4686766908980222,0.37511268754775884,-4.531967811882186,-1.0954156718655688,-1.2539679209668786,-1.9058297301240552,-6.916270260622825,0.013724591608435865,1.7697662520959618,1.060214020006815,13.200157256272965,1.0954156718655688,-5.082208630820874,0.8029983338379587,0.6344052960989135,3.337105521431174,6.17572884446529,4.857416794432939,10.751356427296521,1.2539679209668786,5.082208630820874
301,-1.4493533047549265,-1.2343717811129,1.826360161233115,1.1765119469018845,0.9936127601384779,0.09059401345865314,2.4214519420892575,-0.8837166908031655,1.4493533047549265,2.870244481250515,3.550929067867827,-2.6843041297859247,-0.8188329233455196,3.8062297763714206,7.374597368387048,0.5092608211821776,1.2343717811129,-2.870244481250515,-0.5576619894720558,1.14364892903526,2.1325824687252144,0.7789394815487494,-0.940215292039059,-3.7606456632033742,-1.826360161233115,-3.550929067867827,0.5576619894720558,0.5831592554156598,1.3608545244707244,1.4921024960873503,-2.9078071432633648,-6.676003285269816,-1.1765119469018845,2.6843041297859247,-1.14364892903526,-0.5831592554156598,-0.4508738003950511,-0.8753039267037681,-1.0794042077670463,-4.370971695575734,-0.9936127601384779,0.8188329233455196,-2.1325824687252144,-1.3608545244707244,0.4508738003950511,5.187923094749955,-14.7506394226226,-11.427839144036284,-0.09059401345865314,-3.8062297763714206,-0.7789394815487494,-1.4921024960873503,0.8753039267037681,-5.187923094749955,-0.30973732552693,-0.6728544994294932,-2.4214519420892575,-7.374597368387048,0.940215292039059,2.9078071432633648,1.0794042077670463,14.7506394226226,0.30973732552693,-5.611624134829492,0.8837166908031655,-0.5092608211821776,3.7606456632033742,6.676003285269816,4.370971695575734,11.427839144036284,0.6728544994294932,5.611624134829492
302,-2.149774355687273,-3.2720787689898607,0.057641686469086295,2.7035890891676306,-0.4485620313696401,0.7034053365188276,0.3821809001889733,4.014525489115833,2.149774355687273,-0.11792177298116746,1.1618929475203945,-2.1573385131241123,-0.8818895511565437,4.464689808155729,6.058433516233187,-0.958912901593989,3.2720787689898607,0.11792177298116746,-0.6248614295224932,5.887635493568526,2.5456362363726726,3.5399274891941435,1.6431993009003976,-5.622946596951811,-0.057641686469086295,-1.1618929475203945,0.6248614295224932,5.448692349800907,2.2183865998520282,4.918834358159109,2.105477914680443,-8.637432748640004,-2.7035890891676306,2.1573385131241123,-5.887635493568526,-5.448692349800907,-4.535733406490014,-0.4711403249629824,1.1727122396802194,-4.2664943955992,0.4485620313696401,0.8818895511565437,-2.5456362363726726,-2.2183865998520282,4.535733406490014,8.345974452162295,-7.32427615691774,-8.723766496129121,-0.7034053365188276,-4.464689808155729,-3.5399274891941435,-4.918834358159109,0.4711403249629824,-8.345974452162295,-1.214248439718241,-1.5582104688953504,-0.3821809001889733,-6.058433516233187,-1.6431993009003976,-2.105477914680443,-1.1727122396802194,7.32427615691774,1.214248439718241,-0.8258588188795437,-4.014525489115833,0.958912901593989,5.622946596951811,8.637432748640004,4.2664943955992,8.723766496129121,1.5582104688953504,0.8258588188795437
303,-3.2258441124592356,-0.35440678492601396,4.858264517647727,-0.7933437039632683,-0.559078295855461,0.6825056313820181,0.727087767938678,4.033886798454962,3.2258441124592356,-1.4728073864694644,-2.575640827194293,-3.399052888368848,-1.6667351135471407,4.8524399054154514,0.898625060438901,-1.3463694200374117,0.35440678492601396,1.4728073864694644,-0.5136683504488637,4.975102392755308,2.8094990579010997,4.214695767412638,1.71143669089472,-6.724108791393193,-4.858264517647727,2.575640827194293,0.5136683504488637,3.8607633503354575,2.679321173031875,5.065332790722387,2.9328248659631524,-10.694013615125604,0.7933437039632683,3.399052888368848,-4.975102392755308,-3.8607633503354575,-2.5772371435743286,-0.3538513958139866,2.0615260461205565,-2.9805721773337144,0.559078295855461,1.6667351135471407,-2.8094990579010997,-2.679321173031875,2.5772371435743286,8.6060730766612,-7.24380375288319,-7.978164900780672,-0.6825056313820181,-4.8524399054154514,-4.214695767412638,-5.065332790722387,0.3538513958139866,-8.6060730766612,-3.4290673052133362,-0.6219889518535684,-0.727087767938678,-0.898625060438901,-1.71143669089472,-2.9328248659631524,-2.0615260461205565,7.24380375288319,3.4290673052133362,-3.2270369202291085,-4.033886798454962,1.3463694200374117,6.724108791393193,10.694013615125604,2.9805721773337144,7.978164900780672,0.6219889518535684,3.2270369202291085
304,-0.8371646627870151,-4.944282190497889,-2.611385021354142,1.2932235601076894,-1.5403637166184998,-0.06562721441460873,3.187620334475823,3.6543308169480433,0.8371646627870151,-3.159540633165674,-4.607573687516469,-5.693366208719823,-0.017014214503250358,4.879846498165203,-2.560130848978684,-1.3166958848163262,4.944282190497889,3.159540633165674,2.017978965826984,2.373762169117938,4.259102187988617,8.411109528375146,1.5491936469989258,1.0535279323662623,2.611385021354142,4.607573687516469,-2.017978965826984,3.291644550748545,4.176982928193222,10.257124054939696,5.820735084320422,-2.378509681062261,-1.2932235601076894,5.693366208719823,-2.373762169117938,-3.291644550748545,-3.046455287522536,0.8896199285855169,-1.3652259358864907,-3.0710895619250813,1.5403637166184998,0.017014214503250358,-4.259102187988617,-4.176982928193222,3.046455287522536,5.779077946788159,-9.62604967885989,-6.883375564980055,0.06562721441460873,-4.879846498165203,-8.411109528375146,-10.257124054939696,-0.8896199285855169,-5.779077946788159,-0.8999474030857466,-0.22388302115091108,-3.187620334475823,2.560130848978684,-1.5491936469989258,-5.820735084320422,1.3652259358864907,9.62604967885989,0.8999474030857466,-6.658284323942632,-3.6543308169480433,1.3166958848163262,-1.0535279323662623,2.378509681062261,3.0710895619250813,6.883375564980055,0.22388302115091108,6.658284323942632
305,-6.424633898571323,-5.394411509772867,-5.711362180208962,7.834760730996489,0.5939164537117492,1.0116578150585958,3.229132885083128,-2.3201559020511766,6.424633898571323,-4.97161734120866,-7.131311028831117,-2.039590882476838,-0.5418008608521969,1.9856493778354611,-0.6371437229097374,1.7599961238474608,5.394411509772867,4.97161734120866,1.4737541388904347,4.153284654337306,9.488005988947648,2.77322272625319,5.381344521600734,7.015300592333211,5.711362180208962,7.131311028831117,-1.4737541388904347,6.611826687553319,11.284591895789742,0.5612084240012845,10.727600243042488,5.125289657302467,-7.834760730996489,2.039590882476838,-4.153284654337306,-6.611826687553319,4.640486958753961,1.71582109492733,4.7525568895534125,-5.39144855183081,-0.5939164537117492,0.5418008608521969,-9.488005988947648,-11.284591895789742,-4.640486958753961,-0.7753271517685874,-4.877018655953175,-6.075145395250491,-1.0116578150585958,-1.9856493778354611,-2.77322272625319,-0.5612084240012845,-1.71582109492733,0.7753271517685874,1.2870630265141174,-1.904192885911466,-3.229132885083128,0.6371437229097374,-5.381344521600734,-10.727600243042488,-4.7525568895534125,4.877018655953175,-1.2870630265141174,-2.668063092265802,2.3201559020511766,-1.7599961238474608,-7.015300592333211,-5.125289657302467,5.39144855183081,6.075145395250491,1.904192885911466,2.668063092265802
306,-5.3588496962184795,-4.7656962103206855,-6.629301645879626,8.531828363971192,-2.020442634838151,0.14956374348325907,-2.804147933323553,-2.434513303497262,5.3588496962184795,-7.103047939141304,-8.525398490493249,0.45680231024934237,-5.437574698182331,2.4515800927796656,-6.360310352673368,1.7548445465173281,4.7656962103206855,7.103047939141304,3.516708779034765,4.067359604411196,3.989471212195296,2.9123425220969805,5.362904235977073,9.129496666172702,6.629301645879626,8.525398490493249,-3.516708779034765,6.919829245699017,4.204348578331334,1.1761908744404992,9.934306312260816,8.73367226361287,-8.531828363971192,-0.45680231024934237,-4.067359604411196,-6.919829245699017,-1.723475382781942,1.3875894400917481,-0.1289037472419079,-6.567972003442169,2.020442634838151,5.437574698182331,-3.989471212195296,-4.204348578331334,1.723475382781942,1.225482586753091,1.3349766627653779,1.7531819563894406,-0.14956374348325907,-2.4515800927796656,-2.9123425220969805,-1.1761908744404992,-1.3875894400917481,-1.225482586753091,2.7357990818358644,-1.3848143172741159,2.804147933323553,6.360310352673368,-5.362904235977073,-9.934306312260816,0.1289037472419079,-1.3349766627653779,-2.7357990818358644,3.2664799954726327,2.434513303497262,-1.7548445465173281,-9.129496666172702,-8.73367226361287,6.567972003442169,-1.7531819563894406,1.3848143172741159,-3.2664799954726327
307,-6.1619342348936215,-4.801503605784464,-5.810747840875642,10.269031546546136,-3.8934680276996056,-1.4125563391229345,-2.7244285114595663,-1.793987709684366,6.1619342348936215,-4.910292829562021,-7.208948402284207,1.306038712940703,-2.9353507709380846,2.0457478959403907,-3.356922165089772,2.8626662165142673,4.801503605784464,4.910292829562021,1.9138763927673565,3.5158387746652524,3.335122219337162,2.055342158367999,6.832666927053635,8.952249463416457,5.810747840875642,7.208948402284207,-1.9138763927673565,5.5610113215632895,3.9307017751879556,0.6992919953104653,10.44353879881485,7.998320115631451,-10.269031546546136,-1.306038712940703,-3.5158387746652524,-5.5610113215632895,-0.8043108773307148,0.4129291800613082,-0.08341332910307009,-4.5948181203535405,3.8934680276996056,2.9353507709380846,-3.335122219337162,-3.9307017751879556,0.8043108773307148,1.2666430623486113,5.478078988242107,3.812382842778753,1.4125563391229345,-2.0457478959403907,-2.055342158367999,-0.6992919953104653,-0.4129291800613082,-1.2666430623486113,2.8423881186671576,-0.2231603880658648,2.7244285114595663,3.356922165089772,-6.832666927053635,-10.44353879881485,0.08341332910307009,-5.478078988242107,-2.8423881186671576,2.9820969396635992,1.793987709684366,-2.8626662165142673,-8.952249463416457,-7.998320115631451,4.5948181203535405,-3.812382842778753,0.2231603880658648,-2.9820969396635992
308,-3.269652173202563,-6.750744704198606,-6.846419444678095,5.54050035435055,-4.70063389884129,0.8574154870774238,-4.941368253962055,-3.5554366268864364,3.269652173202563,0.3473758640293152,-3.851166621761795,-10.620065176930616,-1.0667542601822504,-0.716661601218836,5.93803392360518,3.902798731345996,6.750744704198606,-0.3473758640293152,-0.5418476917318458,-0.40208185101264027,0.3631054569987846,0.8832434650210127,9.68754532636527,11.194467929405512,6.846419444678095,3.851166621761795,0.5418476917318458,1.9034040780312544,2.586382180901447,1.1714446108499774,11.322994853552832,8.523871506299812,-5.54050035435055,10.620065176930616,0.40208185101264027,-1.9034040780312544,-6.119309751547194,15.2010407740549,-0.07974308573638744,0.7331427969867534,4.70063389884129,1.0667542601822504,-0.3631054569987846,-2.586382180901447,6.119309751547194,7.726212000007895,11.579084683917216,5.399801617674229,-0.8574154870774238,0.716661601218836,-0.8832434650210127,-1.1714446108499774,-15.2010407740549,-7.726212000007895,0.9844371733349417,0.28856949541666754,4.941368253962055,-5.93803392360518,-9.68754532636527,-11.322994853552832,0.07974308573638744,-11.579084683917216,-0.9844371733349417,1.6781452843915925,3.5554366268864364,-3.902798731345996,-11.194467929405512,-8.523871506299812,-0.7331427969867534,-5.399801617674229,-0.28856949541666754,-1.6781452843915925
309,1.6483008572033162,-6.277525962361439,-5.02650645728545,3.925456935775257,-7.479244165945612,-0.9400988722187651,-7.22763549773625,2.6172482254802,-1.6483008572033162,-0.1467711799209015,-2.9362219811932757,-6.210220159246586,-2.7338748443626866,0.7885696046687594,2.128087517723687,-0.9859091337251491,6.277525962361439,0.1467711799209015,0.9567122740486553,-1.9691408213858363,-0.8841233169859937,0.7206791814673581,8.050201859742586,5.847969957778443,5.02650645728545,2.9362219811932757,-0.9567122740486553,-1.605011906864608,1.0161674500173419,-0.282324029622564,9.484748638106863,2.9030270251773054,-3.925456935775257,6.210220159246586,1.9691408213858363,1.605011906864608,-8.88069911993863,11.610058193819306,-1.2669955729849989,0.5782572154802921,7.479244165945612,2.7338748443626866,0.8841233169859937,-1.0161674500173419,8.88069911993863,9.588474164796102,10.805151501556752,6.602464464472793,0.9400988722187651,-0.7885696046687594,-0.7206791814673581,0.282324029622564,-11.610058193819306,-9.588474164796102,1.913610174211926,1.8836539998848099,7.22763549773625,-2.128087517723687,-8.050201859742586,-9.484748638106863,1.2669955729849989,-10.805151501556752,-1.913610174211926,3.8759593415874374,-2.6172482254802,0.9859091337251491,-5.847969957778443,-2.9030270251773054,-0.5782572154802921,-6.602464464472793,-1.8836539998848099,-3.8759593415874374
310,1.7402920397512442,-6.4105597819755324,-3.3873664172173323,5.669907392578443,-5.610419368705539,-1.0852402305882558,-6.248047356086689,1.7896065106712236,-1.7402920397512442,1.0251395444479332,-1.5502743983597984,-8.060044825177927,-3.7160291811707413,0.6139188093070267,1.0111405406115592,-0.4948598688820929,6.4105597819755324,-1.0251395444479332,-0.0608546712786584,0.7463045412509546,0.358204376169466,2.3304658872007415,8.911065946400482,3.7523712871244825,3.3873664172173323,1.5502743983597984,0.0608546712786584,0.7192266195429795,2.2514086062720517,1.5528647163056242,9.700482384873402,-0.9813972407883957,-5.669907392578443,8.060044825177927,-0.7463045412509546,-0.7192266195429795,-9.868030978795879,6.518943320841659,-1.5220842301074753,-2.1756999600997755,5.610419368705539,3.7160291811707413,-0.358204376169466,-2.2514086062720517,9.868030978795879,6.32069053852814,12.125353679002858,3.049530447236683,1.0852402305882558,-0.6139188093070267,-2.3304658872007415,-1.5528647163056242,-6.518943320841659,-6.32069053852814,0.3919036309674553,1.9757882743600081,6.248047356086689,-1.0111405406115592,-8.911065946400482,-9.700482384873402,1.5220842301074753,-12.125353679002858,-0.3919036309674553,2.652219911315176,-1.7896065106712236,0.4948598688820929,-3.7523712871244825,0.9813972407883957,2.1756999600997755,-3.049530447236683,-1.9757882743600081,-2.652219911315176
311,3.5727430091049994,-4.8873318681561315,-2.5385329936766703,1.5674410033025428,-13.353241054984654,0.6262875550040077,-8.275589301280851,2.9594560243899934,-3.5727430091049994,0.9830171364027525,-0.954830948588441,-0.007627177798131157,-7.701115084866809,2.0502901399252176,2.9029688244084637,-0.7042629939511404,4.8873318681561315,-0.9830171364027525,0.8225846975224655,-0.452791273804956,-1.0028221433117253,2.074864675764683,6.397887291957293,1.614924588793973,2.5385329936766703,0.954830948588441,-0.8225846975224655,0.3039324063082749,0.3380634611786242,1.5260435359815387,7.179773023836286,-1.3023814960977083,-1.5674410033025428,0.007627177798131157,0.452791273804956,-0.3039324063082749,-22.72185245585306,8.39174819603427,-5.211559499134261,2.899065651350446,13.353241054984654,7.701115084866809,1.0028221433117253,-0.3380634611786242,22.72185245585306,10.716839362383793,17.0911434595646,14.100367773244212,-0.6262875550040077,-2.0502901399252176,-2.074864675764683,-1.5260435359815387,-8.39174819603427,-10.716839362383793,-1.175082977431063,-1.580656126524741,8.275589301280851,-2.9029688244084637,-6.397887291957293,-7.179773023836286,5.211559499134261,-17.0911434595646,1.175082977431063,7.695385596418255,-2.9594560243899934,0.7042629939511404,-1.614924588793973,1.3023814960977083,-2.899065651350446,-14.100367773244212,1.580656126524741,-7.695385596418255
312,3.84195221417243,-3.815266449387707,-0.7681153524282532,2.4228695146935983,5.11593991682071,17.12177962842041,3.9455380630605803,-0.45222223885643587,-3.84195221417243,1.394089870257889,1.137812440070011,-3.345462278299821,-13.169487814428562,2.5373288295083203,1.7386454610879998,-3.8601913557814025,3.815266449387707,-1.394089870257889,-0.5296054224073217,-1.5256462925359124,-1.6889999955129227,1.9280581037038318,3.332318371945311,-0.2786441156150934,0.7681153524282532,-1.137812440070011,0.5296054224073217,-4.861748863886677,-4.735351455434662,0.42759775289383883,3.4954348376040185,1.0665710748997195,-2.4228695146935983,3.345462278299821,1.5256462925359124,4.861748863886677,-23.90934018866252,0.7006889936136541,-1.8385926702526643,-1.52632756547421,-5.11593991682071,13.169487814428562,1.6889999955129227,4.735351455434662,23.90934018866252,1.5462984344347552,18.667037395056543,-3.413080995805747,-17.12177962842041,-2.5373288295083203,-1.9280581037038318,-0.42759775289383883,-0.7006889936136541,-1.5462984344347552,0.23511823326947123,-19.494013042837707,-3.9455380630605803,-1.7386454610879998,-3.332318371945311,-3.4954348376040185,1.8385926702526643,-18.667037395056543,-0.23511823326947123,-1.5265601793014651,0.45222223885643587,3.8601913557814025,0.2786441156150934,-1.0665710748997195,1.52632756547421,3.413080995805747,19.494013042837707,1.5265601793014651
313,5.179805447710153,0.9710861469259964,6.309277088769022,3.937078808954495,8.127678762204816,25.292876576980923,3.655485870571278,-4.848001104839248,-5.179805447710153,-1.3915611813678619,-4.76194347427757,-6.456934313868012,-2.7043138939076545,-0.29694975906825327,3.2058091492284015,-1.1749235358275159,-0.9710861469259964,1.3915611813678619,-2.5769409270905825,-2.8970007871629635,1.5356651832656922,1.5322486332679375,3.214272719604603,-2.478059216919167,-6.309277088769022,4.76194347427757,2.5769409270905825,-5.478146188383723,-0.22917757335171185,0.33749295750241814,3.1301568736284446,-4.017083809064266,-3.937078808954495,6.456934313868012,2.8970007871629635,5.478146188383723,-17.856864913437107,1.0509501356670978,-4.773723394481398,-0.5384427524175841,-8.127678762204816,2.7043138939076545,-1.5356651832656922,0.22917757335171185,17.856864913437107,5.584115501613111,13.99129598247557,0.19150539800893895,-25.292876576980923,0.29694975906825327,-1.5322486332679375,-0.33749295750241814,-1.0509501356670978,-5.584115501613111,1.266016265932317,-26.39364829135443,-3.655485870571278,-3.2058091492284015,-3.214272719604603,-3.1301568736284446,4.773723394481398,-13.99129598247557,-1.266016265932317,-0.9471411036021355,4.848001104839248,1.1749235358275159,2.478059216919167,4.017083809064266,0.5384427524175841,-0.19150539800893895,26.39364829135443,0.9471411036021355
314,4.232020237686482,-0.2785310107490364,3.0415807680305544,4.401176406278503,8.093488730398338,17.484416149205252,4.764787299058973,-5.118285292401918,-4.232020237686482,-0.6561725584969391,-1.6150924170977703,-1.9836222105948451,-8.285127826463007,-1.4102975185543638,6.047295386774111,-2.6589391173740484,0.2785310107490364,0.6561725584969391,-0.44395536909676636,0.6647468913902905,0.6328334512854443,2.5045431379621,6.091639573175625,-1.5513101441042174,-3.0415807680305544,1.6150924170977703,0.44395536909676636,-2.290922157335258,-2.391311652186044,0.12974787369828622,5.280828885833783,-1.5004582459668176,-4.401176406278503,1.9836222105948451,-0.6647468913902905,2.290922157335258,-20.993560380005736,-1.3401085389953549,-4.613628614180099,-2.0284945417652747,-8.093488730398338,8.285127826463007,-0.6328334512854443,2.391311652186044,20.993560380005736,2.2110731442831213,16.22910691768746,0.0734200725486005,-17.484416149205252,1.4102975185543638,-2.5045431379621,-0.12974787369828622,1.3401085389953549,-2.2110731442831213,5.490993569986742,-24.5919044580802,-4.764787299058973,-6.047295386774111,-6.091639573175625,-5.280828885833783,4.613628614180099,-16.22910691768746,-5.490993569986742,-3.004585241670759,5.118285292401918,2.6589391173740484,1.5513101441042174,1.5004582459668176,2.0284945417652747,-0.0734200725486005,24.5919044580802,3.004585241670759
315,3.5235528633436557,1.4526097681100638,3.18637066191393,2.126514123799108,9.518462531535373,15.085016772935298,3.9765505439603785,-1.764438284438853,-3.5235528633436557,-0.08433482533948577,0.7676515856860044,-2.657121679147825,-11.089403746832566,1.761769883503316,-1.8888420839187576,-4.153208533602288,-1.4526097681100638,0.08433482533948577,-0.4706696969520543,-1.7722947583105984,-2.2222481021300737,3.7066805416433386,-2.900470510227006,-1.8397443655137833,-3.18637066191393,-0.7676515856860044,0.4706696969520543,-4.46520107129659,-7.069634160993392,0.2607418026947581,-5.178971845548755,-1.5524182360099104,-2.126514123799108,2.657121679147825,1.7722947583105984,4.46520107129659,-24.80309691315333,-1.087539203177554,-8.934303890343102,0.1103564300806621,-9.518462531535373,11.089403746832566,2.2222481021300737,7.069634160993392,24.80309691315333,-0.3773284172356801,3.8969409458247366,-9.786485103785429,-15.085016772935298,-1.761769883503316,-3.7066805416433386,-0.2607418026947581,1.087539203177554,0.3773284172356801,-1.0867377569768086,-21.575928225719196,-3.9765505439603785,1.8888420839187576,2.900470510227006,5.178971845548755,8.934303890343102,-3.8969409458247366,1.0867377569768086,-3.565238923823968,1.764438284438853,4.153208533602288,1.8397443655137833,1.5524182360099104,-0.1103564300806621,9.786485103785429,21.575928225719196,3.565238923823968
316,0.5784554992188369,1.0089058619878513,1.9347864763406393,0.1047747962029888,8.041489956069999,17.078830771813404,5.170679207266026,-0.2041565260655709,-0.5784554992188369,-1.3650080532411755,5.088257686512625,0.8779371268755245,-10.350397783715138,-0.8410903839037456,3.706396092585117,-4.79373567057365,-1.0089058619878513,1.3650080532411755,4.367476197524976,0.33877287062200523,-2.87896289617356,1.4831459497826147,0.3393488058992933,-1.8294493805439123,-1.9347864763406393,-5.088257686512625,-4.367476197524976,1.9517853154179785,-4.665051263359448,-4.567703398423262,1.9684191760361403,-2.888632133605663,-0.1047747962029888,-0.8779371268755245,-0.33877287062200523,-1.9517853154179785,-21.83189568873172,-3.6917760867941896,0.05834790201778617,0.11534124460089856,-8.041489956069999,10.350397783715138,2.87896289617356,4.665051263359448,21.83189568873172,-1.4465139818317958,3.786426825871538,-9.09782125350729,-17.078830771813404,0.8410903839037456,-1.4831459497826147,4.567703398423262,3.6917760867941896,1.4465139818317958,-0.8151765169015182,-23.850699141551836,-5.170679207266026,-3.706396092585117,-0.3393488058992933,-1.9684191760361403,-0.05834790201778617,-3.786426825871538,0.8151765169015182,-4.854725312798195,0.2041565260655709,4.79373567057365,1.8294493805439123,2.888632133605663,-0.11534124460089856,9.09782125350729,23.850699141551836,4.854725312798195
