Date,dlog_SOLVPN_to_dlog_COPPER,dlog_SOLVPN_to_dlog_GOLD,dlog_SOLVPN_to_dlog_SILVER,dlog_SOLVPN_to_dlog_DXY,dlog_SOLVPN_to_dlog_OIL,dlog_SOLVPN_to_dlog_GAS,dlog_SOLVPN_to_d_UST10Y,dlog_SOLVPN_to_d_VIX,dlog_SOLVPN_to_d_PJM_LMP
2023-02-23,2.2995438991789103,6.6658638785450695,3.1168529301052095,7.511010431704328,2.451844764029487,5.533834385088043,4.714625569862702,17.944189668891386,3.2708858091307933
2023-02-27,2.15047735989434,6.627653976932479,2.656954572997017,7.364380891028237,2.184528893308694,5.643369195889797,5.097255923705075,17.30050016718232,3.2986510116576815
2023-02-28,3.0386097772693157,6.3980675429003835,2.6511604504465645,8.103441638484215,2.5135179868747604,5.68079392541041,5.001786287567993,17.729576400630553,3.3695952066217423
2023-03-01,2.803945809207236,6.381554841190348,2.6902844930204823,8.134440315047323,2.748027682410063,5.696852077512135,5.09967822552367,17.79825266572219,3.566921153055489
2023-03-02,5.4132018853824055,5.5301674356696155,2.6524561254129555,6.6116310257690785,2.7713003808232255,6.182084826560814,3.7934782720710456,19.378372089477207,3.4782808187844996
2023-03-06,4.929243907237722,5.394568590893695,2.7037537981058275,6.401433273222476,2.3076779659891615,5.623077024361579,3.6911199277851616,18.04750299400981,3.5413010392312136
2023-03-07,2.606321867943721,6.645184072320134,3.9018916316725085,5.7914175985799945,2.9909974457779858,4.712988974969461,3.7335104491562965,18.601251129372116,3.4568227764273214
2023-03-08,2.5603377651908286,7.720480912847169,5.605470983310058,7.730812773904814,5.855325583161773,4.291965643101592,4.482139460760147,17.684079438920882,3.306328141345601
2023-03-09,3.0209767264241076,8.896524309248148,5.50466037196768,8.45283259887985,3.9792406122195327,5.700182850864587,6.538777475783708,23.571530938283647,3.510898717601156
2023-03-13,1.220485365605455,1.940461292102378,1.2463101379002242,4.737199406534801,3.073358590499611,4.1529371442143415,0.6174076842033972,7.873267906225209,2.1830209042993296
2023-03-14,1.9044689203008023,3.8437815133856406,3.5448851809630586,5.915145721123475,3.4304671709879573,3.03639046581054,3.4588745218128403,7.330467761244695,2.059836840307326
2023-03-15,2.8004715789081316,3.5832937902277817,3.627523032917034,5.635048048257183,1.3121035591697572,3.7575888274267966,3.520925816961441,6.882178010248433,2.1716234519745794
2023-03-16,1.6330138359771602,3.658793760774038,3.4916985681629598,5.959087156857164,0.7366275820068247,3.5592203663042303,3.401180196099828,5.766242644753147,2.1533344135997243
2023-03-20,1.0506088488669387,3.604498789352275,3.876799168341542,7.393717079087877,0.5944818103956908,3.224418570570178,3.499747593477446,6.040081426122736,2.461651645503576
2023-03-21,1.6044260871298108,3.6522247005100144,3.927578777524722,7.482934989870614,0.7172873919635153,3.0797972974145185,3.2315115833742607,5.769185297766853,2.420777971520872
2023-03-22,0.9074226342135857,3.8814685336051897,4.136274645985716,3.9015994990435954,1.0734137705224138,5.933901738803097,4.559490153860165,5.931880299759968,3.112139912299913
2023-03-23,0.5259035119975077,3.313761055958693,4.028655106318952,4.035821988142397,0.48021625572889765,3.747114871292495,4.162273994900505,6.487752282520855,3.100598204263619
2023-03-27,0.2367090925518693,3.753747146692755,3.959074277867062,3.958920332086856,0.6274952412832532,3.672082486828959,4.447203432855249,6.6139224374859324,3.271632934229322
2023-03-28,0.3006509466790586,3.626318524098429,3.898889197486967,3.9073380634374857,0.5444500193389704,3.673487849863122,3.5823180969785255,6.515114779439996,3.3503818896438076
2023-03-29,0.31817742358864265,3.0373142378611533,3.6489223648942875,3.6724120838017065,0.5512152285271786,3.7430529611999135,3.552873752763734,6.289742037540363,3.0697156804734536
2023-03-30,0.24568373107957775,2.284293415529436,2.502488857467407,3.8790011357536227,1.2258164500471576,3.4926815895459455,2.279538654353315,5.8749230121668985,3.6435102820808467
2023-04-03,6.560807589248735,2.4689479158412837,2.8070418193057645,7.2103271197136305,13.090123024953758,3.021334689126696,0.5832213812505972,10.17692504330795,4.302632612097295
2023-04-04,3.472739072381491,2.8959506111935727,3.028442630325429,5.505529301263811,10.169072721657562,2.561667980613891,1.0630765928453678,7.416738459579329,4.618862542004801
2023-04-05,3.085479207709201,2.733210324656268,2.9271096591462378,5.398086421259767,9.775760651247667,2.517724294666875,1.168908690225473,7.676863708835106,3.6402052236481186
2023-04-10,1.7427583363716859,3.0019887197239514,3.5366409591599055,5.505785670810338,9.046208116961246,2.154557509930295,0.8667952087837507,7.699191956014291,3.156644508223342
2023-04-11,2.753653720187929,3.1306625412659974,3.658491368041132,6.427396803805259,12.181314373755841,1.8419755392596406,1.3457236341811796,8.043756939157308,2.8950315088466834
2023-04-12,1.9846693382756662,3.3402130370668317,3.8650666549929396,6.585366566944215,12.173136542854019,1.6763682792757226,1.8463110938403213,7.68727873946705,2.715556571768376
2023-04-13,1.802072935502547,3.64553620912151,3.926374771927379,7.263860391045659,12.040895344550762,2.9528491736961837,1.2874620456058397,10.013968612361918,2.796663264677246
2023-04-17,1.6953129067813315,2.8326290488047245,3.0603692869592027,4.477017585603649,8.298873687281805,5.106290850065958,1.7806394490278044,6.767020511678521,3.206375174659886
2023-04-18,1.6095857504138937,4.447695868106211,3.6778083434570203,5.684396055509029,8.445308641741446,5.650951367539961,2.6218519153855677,7.096319185427307,3.5551345809345816
2023-04-19,1.590571225360263,4.687702623123888,3.5809923259230443,5.669338895416376,8.05440474418115,5.395533883371388,2.8482973439510926,7.025547188578477,3.6335914900868524
2023-04-20,0.6317749997239093,4.296735372963089,3.4571251403515033,6.216953439573524,12.08822583795593,6.165183894168073,3.188968981625585,7.496704668738416,2.1782200266751808
2023-04-24,0.504479806360067,2.5494085358751977,2.561973153490504,0.608644372678002,3.7161099526581407,6.102874891826938,5.178723475160888,7.055253623743463,1.0553785290540891
2023-04-25,1.4060084251942555,3.471814223042541,3.602579987698444,1.321832624749751,3.215748577810533,6.486264250170304,6.282152932698619,8.222560750462739,1.2864588394526655
2023-04-26,1.6929268992096596,1.8516598904888377,3.154920290794389,1.779192155459379,12.38197141087849,5.3766365678537795,2.759702372148198,9.158548036678537,1.301424141305263
2023-04-27,1.6800770652202608,1.6206063108959798,2.66696347251557,1.7417489579545187,11.416937481461332,4.144386614873331,3.9472010844564176,9.705010701866119,0.44105302183158307
2023-05-01,1.8912550876316774,1.7271690995615985,2.219241644177446,4.370047028286221,3.8119922850668577,3.3506508320307167,5.881334688260908,9.864019982063004,1.0313827124327883
2023-05-02,6.697193693263914,0.9881135440763381,1.9043934102667692,4.099258187186451,8.748153041607,5.878288312820799,9.021673559793173,10.911952699048536,0.5219034824231028
2023-05-03,5.198157701252197,2.3448120129223278,1.4532692033100945,6.989670443124468,16.68753682956215,9.840811419244687,12.659030226680315,14.311969325480817,0.570069893256254
2023-05-04,5.722447940314937,2.7712310917258973,2.2564686342899263,6.023323158369629,15.218451814943498,9.74369468302449,12.138224699476977,14.019463636994356,0.8543588800946498
2023-05-08,5.917731030356621,3.1521642167418777,2.692627126341498,7.382293737021402,15.646179479293368,10.161069394071063,11.747917687143003,14.033146386353469,1.0030455888499654
2023-05-09,5.805303650805007,3.808368334967796,3.175520048714542,7.537022504040003,16.44992950654806,11.068164066220596,13.427385998799679,13.652599604271511,1.2048577894923993
2023-05-10,8.810837842507341,2.844083913794868,1.7938149017122509,7.221085374452499,17.03396597414184,11.658940327758978,15.19793006137465,13.360380825833094,1.5776615477148304
2023-05-11,5.0881862969471054,3.2133247003600625,3.4502558569952746,8.293388226362282,12.614175696424756,10.454598423974115,14.296840780413644,12.808213116086742,2.639012625419565
2023-05-15,4.810731292444806,3.451841722883909,3.8889999926170904,9.069027181881728,11.348024160337706,4.74430344887977,11.971624207514814,13.413017392899038,0.3411835239041984
2023-05-16,5.918629754235796,7.875691882217397,7.996305055123369,9.928416013059465,12.280122491664738,4.953036417659453,12.69270930859831,13.501338045635155,1.3578341707230859
2023-05-17,7.778452707199681,1.3291229365440553,4.043777830678188,3.6339411140098052,7.923652487125929,3.7181437945390217,7.324396864796816,12.175481669405489,0.4688914833838416
2023-05-18,9.343924670857042,4.922320125432892,6.33905049890406,7.486084898891167,7.1161764408463375,4.897784210518543,9.11867677804685,12.360403408100549,0.519350711905559
2023-05-22,9.15436059808451,3.5320663880817658,5.559636667994069,6.823145709838535,8.058146259687701,2.884185464778708,10.186857128070415,11.383603765743072,0.3431661275570411
2023-05-23,10.5253422824886,2.724600596951044,6.118799036740084,9.120146437770362,7.846300051214408,2.2870840550327696,8.878837389977692,12.208149616521485,0.5175986293725794
2023-05-24,8.763778200901664,1.5097291130533428,4.19791243297875,4.1894087880170705,5.333939856668326,2.4925167130681807,4.879021214849498,15.528170174559644,1.9560331514919822
2023-05-25,9.971942664950136,1.3544964735186267,2.079618335328463,1.7860272672527777,3.3326158546640485,2.6967343979587675,4.596031136899259,14.835453364653919,3.015776755619795
2023-05-30,10.423641849123086,0.5113855528009505,2.5713207698145437,2.1635806315440624,1.0363723192867402,3.5866710008858194,6.071180893725866,14.66656499074476,2.5826130029116765
2023-05-31,10.235541687027418,0.8213888888051104,2.885830801776361,0.7019642219945947,0.8123259297333698,4.30423320266698,5.866836337054109,15.533637567533734,4.828768622253687
2023-06-01,10.233102605003328,0.8714757734574505,3.6338966081435125,1.6267366402075383,1.3492752025178667,6.40165380552202,5.675835962444247,14.550400482734599,3.923839698986461
2023-06-05,10.308842788110114,0.45926845409100553,3.9455855760982197,1.5014463251946886,1.6312218367530564,8.59925562453067,5.834535453284386,15.232487999362803,5.910655676326858
2023-06-06,10.83519009253282,0.41309142386523123,3.8844233849965404,1.501734572847926,1.593911278871081,9.092560757089085,5.807853862144789,16.6234738469091,6.204441724020008
2023-06-07,10.938770520414458,0.5625970209862986,3.7746312895377296,1.5821564508467192,1.494553707682297,9.716702189965668,5.712819016989723,16.789330569644584,4.544765194564185
2023-06-08,9.788848111818524,0.7596312753044887,2.0128653831751824,0.19542706601832854,1.6149686408312214,10.893982571927443,6.57705121117523,16.43902402297728,5.595011220927713
2023-06-12,7.17025813633543,0.5923652422677613,0.6971190241374066,0.22242318542211678,0.42603920030337833,10.497292656193997,7.560704278675323,11.348415622880136,5.888314929878321
2023-06-13,6.763743922435468,1.2297050992109597,1.1385243179626627,0.29275714879557535,0.8872143559179377,10.2404907518483,7.725122477422233,10.68878756666593,5.426574878957378
2023-06-14,7.144853189440052,0.9653570255388544,0.4028710749330462,1.7728927607203233,0.6637605308480109,9.388085892472484,6.674393029050725,12.126441076529826,8.76491439333781
2023-06-15,7.295727479910677,1.123912053733907,0.7586599663220174,5.687706423186265,1.6237830502758677,11.195736943445908,6.897112212066843,11.728201140925457,5.571660245260849
2023-06-20,6.854759319515977,1.2168448917042078,2.458082294062164,6.562783130150811,2.079842590264935,10.737048157601023,9.979589235176936,10.688497025195238,6.161395661315546
2023-06-21,6.091997396510198,1.4882027125451316,3.78495416602831,2.741389325740749,0.6718267015851991,11.76577107235041,9.168523573750464,11.581210814394346,7.602463249120634
2023-06-22,6.847037900920054,3.758554375526287,8.095242561376295,2.986095046610587,3.5820154841113374,13.481224103572528,11.70582565599875,11.47861684406332,7.628540029116021
2023-06-26,7.077683888316219,2.4231826520761697,5.0221667173122455,3.5380194715395947,1.567122357256637,4.3181410569039596,9.14431814953392,11.034517960054426,7.02256848783224
2023-06-27,6.994692777045378,2.402296620691927,4.016051579471353,3.4162663351729483,1.1240929160082977,4.589285551719213,8.219032688993783,11.087372082694825,7.151716491063978
2023-06-28,6.75025093592281,1.9618972250888136,4.431228882069811,1.3563647752613195,2.368975261661506,3.806178537669544,8.956629252753531,10.715584073442539,5.305701829563642
2023-06-29,5.579439309654022,1.698767258948624,3.683121337506587,1.111434634779127,2.677555584014972,3.743128262997249,8.940132756076522,8.59327606731127,5.9769183685018845
2023-07-03,6.084205760771908,1.999239279407326,4.29046732901765,1.6213031606414023,1.6862943844515519,2.6127878489724963,9.314828757768005,8.744415038573171,5.981404778801855
2023-07-05,6.247969610136452,0.7464559612469521,2.9673328151409875,0.48378786603370294,3.0694134092812213,4.135707840785638,8.38167450864712,8.401881823022666,8.848614841420492
2023-07-06,5.62509875838668,1.7732058812618607,6.660253611418515,0.28678553810605795,5.146270817343621,2.6523339147109355,5.487385429586351,11.456304193190286,7.3978343516000855
2023-07-10,5.522204915648434,0.9879946503866887,5.763292552298865,0.2074090617916817,3.50581965483013,3.50451685884789,5.757215329150335,11.152459738802396,2.6137548136443534
2023-07-11,5.263894075308666,1.3085095912066043,5.668242345479035,0.36600301808952135,3.1791447274972335,3.677356026042637,5.608363929596488,11.627512522218934,2.689930433930101
2023-07-12,7.364101372165932,1.3860554462995291,5.751629698511837,2.7026119705064433,4.135794590996904,4.20676555433345,2.9578037667954593,11.991535184900485,3.6133358457965996
2023-07-13,8.014909460919672,1.4035460547603775,6.0474618057708485,4.7797403213964005,5.743099492600141,2.3954386314160168,3.908490561244346,12.140137275294595,4.215046652969948
2023-07-17,8.949538109339343,1.8969294211338332,5.9227208846972905,3.5263882952895784,2.677654230647744,1.9155807072380797,2.0001637043752982,11.9623648901237,4.591503778406301
2023-07-18,8.7288092145804,2.5945145161684673,4.767840409131782,3.265551228912843,2.6342805432667245,0.9331191605663974,2.259348390899689,11.70923113845717,7.803860191836698
2023-07-19,8.165802287139078,2.6152001661663737,4.670991725749419,3.9278771463638638,2.4780262995451716,0.3608639804246112,1.9068146646485702,10.355962426331526,7.996652720046368
2023-07-20,7.640772943341247,3.862470123776719,4.713941843002543,3.962086567088553,3.1651105043509715,1.230895260007349,1.482970426769665,10.972434884380169,7.566277997450401
2023-07-24,7.067672056872307,2.546397187986638,4.081304583511272,3.7654546185806104,3.8801387740221362,0.14476484312211513,1.4868572508579776,10.944765557624372,4.50882215153703
2023-07-25,8.036438575801885,2.2970642892196125,5.513932748644464,2.8573665685742027,3.9136167693460977,0.08501892413343394,0.5128688360110091,11.079195006731284,2.6287627856061495
2023-07-26,8.124049287200547,2.3179280156765523,5.580486114163173,3.2231018773336597,4.014625723628992,0.0891318676386309,0.8684405508710235,11.329334049311091,2.667975472049419
2023-07-27,8.286986533009504,3.461227657917501,5.614594429536224,2.648221749468991,3.0605204461003135,1.302825781366144,0.4877289691255501,9.296700131436042,2.589902332143808
2023-07-31,10.161954471198163,7.465382870585327,8.02381879254911,2.292377833362537,2.834946058565433,0.7629487915368661,4.8340120033838065,14.927582831775336,3.3899937423306485
2023-08-01,9.45194434891088,8.74007899108386,8.769020922513299,3.206856419838365,3.3575397338781157,0.7995288501007811,6.180368209769167,15.241591231531782,4.928444651031119
2023-08-02,12.18471866472398,9.377823856026692,8.816444002098697,2.9595052109397684,3.1486558935752926,1.738632962997262,5.130652229562932,13.3401725601268,5.158431199865689
2023-08-03,11.12803964254283,8.260755868466996,8.506512488919398,3.0134539517737364,2.072123805574741,4.256697926722533,3.606945934840001,12.563522162747404,2.831636920095859
2023-08-07,10.352001026166633,8.278973266211356,8.305992095345914,2.5194285692283698,2.532461175873677,2.0298167626785557,4.1216509747883645,13.813057665038887,2.7231535331845604
2023-08-08,12.417973210157859,9.687967342336858,8.346157297376198,3.3415706259283118,2.6097216747419756,3.4610463600732424,4.324614082027976,13.26995772395924,2.1462965219612737
2023-08-09,12.423900031963047,7.510399453135143,8.415282927680607,3.155893323712955,3.1112452796206234,2.3648229543956227,4.122995259971693,13.038970461036506,0.6652828575113883
2023-08-10,12.129186361284443,7.46303836029309,8.491616906465845,3.1649610515740543,2.484099902520893,1.6883868820999028,5.045320054373742,12.63760365072202,0.7927250019214084
2023-08-14,12.354007064180319,7.167387756869345,8.307455856981582,2.9971503868424887,2.557186907133526,1.8550340696005247,4.835141805877454,13.780525804278776,0.8164228555945787
2023-08-15,12.717245301738659,7.572992635132597,8.749746067729767,3.0033036066306815,2.626946523360103,2.300512835364958,4.883716034979867,12.481329209986638,0.9676191829734145
2023-08-16,12.224705236755092,7.801486055870849,9.024706305487893,3.6932946872381174,0.8144129782405723,3.227959304197187,5.398299744648978,11.25724269521372,0.6771384726927732
2023-08-17,13.534101206144125,7.712570423839105,9.30648006702107,3.529536310576532,1.3701895710011918,2.0212077079985393,4.917401566866898,8.6734461900406,0.6521253679021037
2023-08-21,13.256584607315174,7.886654209175589,9.55935307640123,3.6598436573997457,1.3360007405125276,2.3863804921267744,5.139057819229401,8.677720698697701,0.4747603766912464
2023-08-22,12.112196352518138,7.886314100698177,9.526802731709477,3.6944925484190505,1.3755825660445236,2.4011163093694914,4.939251963530995,8.400125139311019,0.27607621920232306
2023-08-23,11.814340431255637,11.26871178208934,11.808042919706072,4.509657595049948,2.9381013179911983,4.614528281157203,11.043601363621928,11.014905582775752,0.49312557067383567
2023-08-24,13.113224475260019,10.109421661137596,11.438016089151098,6.491367498544815,1.6997270414640473,5.9323594834118225,7.880955599086953,12.702909614227698,0.4140285365030419
2023-08-28,12.587220571150329,9.822796338898792,10.885464487059133,6.523528807075425,1.9113335585314033,6.6349639708450185,8.071898387274418,13.281022478554435,0.048719713793196326
2023-08-29,12.619420406971738,10.581158190454545,11.448127488440832,6.926604734893131,1.6115271823863724,7.2538951451920965,9.185122597766094,13.38732619073564,0.0837756200187701
2023-08-30,12.297103967008713,11.089352438938608,11.546261114342022,6.13520195153079,0.6206020485030085,5.854037930012346,9.27349037429319,12.487590275873089,1.0242363157129348
2023-08-31,12.442950777314369,10.955689670698712,11.528039301291134,6.570061673220268,1.3126250829981594,4.978647192943684,9.232516906242864,12.559825503197228,1.9807636888334434
2023-09-05,12.090780285542415,11.644932063775485,12.511218268047031,8.18510160777404,2.002086908009815,6.378006420454425,10.054642359012878,13.004464752259834,3.6132265816781
2023-09-06,11.298197247360513,12.152383046703987,12.475620683542827,8.15833891937266,1.7703787258380752,4.468201812129337,10.754745022876186,13.074122926591855,5.857863963353959
2023-09-07,11.095005231322391,12.451106331605866,12.516324834509298,8.068045049108843,2.2205949843814716,4.235285399906083,9.997602051021559,13.056945129823532,1.6084482263798616
2023-09-11,10.476262023951563,12.432320455679426,12.389065274346947,8.095384165429282,2.6674667689302285,3.870325300609081,10.231935816368827,13.441452331241832,2.080216242321875
2023-09-12,10.649379576276715,11.965075530708745,12.534318678620274,8.313932356766106,3.5604884011061806,3.285173531090956,10.494775315233964,14.431325986825517,2.294492856173809
2023-09-13,10.627990543046197,12.39669386040703,12.778731100433976,8.572898124425242,3.25174799995794,2.101809746653873,9.32533064528305,13.381645043585458,2.009200728064688
2023-09-14,10.670870033465986,11.435089960735999,11.1038505198817,5.144627770001391,1.5164338763927951,2.957890513464458,8.12108402954543,15.229024138733518,1.1499430093710474
2023-09-18,10.641014313928661,11.354265778808799,10.976111696291854,5.0325232304080885,2.321584839750334,4.546072026293908,8.311118560143697,16.21381950286531,1.2106221342302557
2023-09-19,11.39769619225605,12.020799722931685,10.572648649001616,3.196504814604943,2.5197296676820176,7.339896995608801,9.420312905842499,15.923330262646108,0.9814683795605631
2023-09-20,11.33792252908991,8.448084458146274,7.226222815756084,2.7487306057885545,3.965930245367952,12.4546027487422,11.360688809954105,17.08267895146027,0.9856206079820198
2023-09-21,13.598952121507002,11.848615892671694,7.207492357999206,4.561754528949188,8.704802997126572,14.621103015757436,15.627341066996886,19.598889259810083,2.004193648839971
2023-09-25,11.455788314770924,10.327863542230045,7.563549189821915,6.32216850778464,0.5050323300800496,7.297927373223105,15.02175296793489,18.396580814912515,5.880143382864311
2023-09-26,10.337555622590964,12.243983279385471,7.87492507280186,6.440439656588623,2.8184780484259284,7.424272145400049,16.48734614156352,20.491920532009164,6.7254386380433
2023-09-27,10.285056725708975,14.837637402776277,9.895583662933014,9.789657838009107,6.5229840358445035,11.334827856146852,16.025446533737327,17.84230511924718,3.115358980097631
2023-09-28,9.590081583515508,14.687404921891432,9.520401804444235,5.499905720765607,3.722583946656392,8.05491602952573,15.78112109709672,17.560015935361815,2.636756830649258
2023-10-02,10.75237836094972,10.81722249478617,6.697820109599611,3.8637291862072307,5.333734756549422,8.67005123116514,10.040300771231406,14.455600208271708,1.2551987050828302
2023-10-03,11.707467302848478,9.936409642046666,6.041140229148362,3.2655823155616064,3.8161000869431234,11.411345200728569,14.514583079985385,14.931703576934648,1.0663686324864583
2023-10-04,11.242644925730882,9.78102904157696,5.2919340369127905,4.8179923368218045,10.188458159998914,15.443501004532642,13.688937851333932,18.296628863680116,1.1956599678068514
2023-10-05,9.854195338021166,9.695213276031431,5.1061554279633645,5.865533051194103,10.261701273604531,13.40929943659657,15.583729397236507,20.5319177532549,2.6576633513092247
