Date,Response,Shock,FEVD
2021-05-19,dlog_SOLVPN,dlog_VIX,0.15693204565919316
2021-05-19,dlog_COPPER,dlog_SOLVPN,0.029281321888593278
2021-05-19,dlog_COPPER,dlog_COPPER,0.6885703578418277
2021-05-19,dlog_COPPER,dlog_DXY,0.2078679777420294
2021-05-19,dlog_COPPER,d_UST10Y,0.02274907037770313
2021-05-19,dlog_COPPER,dlog_VIX,0.05153127214984624
2021-05-19,dlog_DXY,dlog_SOLVPN,0.0698120122922715
2021-05-19,dlog_DXY,dlog_COPPER,0.18714167099354656
2021-05-19,dlog_DXY,dlog_DXY,0.6156403783324224
2021-05-19,dlog_DXY,d_UST10Y,0.050570147125855405
2021-05-19,dlog_DXY,dlog_VIX,0.07683579125590419
2021-05-19,d_UST10Y,dlog_SOLVPN,0.06472760613226763
2021-05-19,d_UST10Y,dlog_COPPER,0.027120862386086964
2021-05-19,d_UST10Y,dlog_DXY,0.029841085755515882
2021-05-19,d_UST10Y,d_UST10Y,0.8177049731136027
2021-05-19,d_UST10Y,dlog_VIX,0.060605472612526766
2021-05-19,dlog_VIX,dlog_SOLVPN,0.14824671881443374
2021-05-19,dlog_VIX,dlog_COPPER,0.07919074415743786
2021-05-19,dlog_VIX,dlog_DXY,0.1072051646775047
2021-05-19,dlog_VIX,d_UST10Y,0.03858702670684759
2021-05-19,dlog_VIX,dlog_VIX,0.6267703456437761
2021-05-20,dlog_SOLVPN,dlog_SOLVPN,0.6758785294628941
2021-05-20,dlog_SOLVPN,dlog_COPPER,0.04710773860233433
2021-05-20,dlog_SOLVPN,dlog_DXY,0.07183502695759057
2021-05-20,dlog_SOLVPN,d_UST10Y,0.052271837478170394
2021-05-20,dlog_SOLVPN,dlog_VIX,0.15290686749901058
2021-05-20,dlog_COPPER,dlog_SOLVPN,0.03073278410084474
2021-05-20,dlog_COPPER,dlog_COPPER,0.6947762976101025
2021-05-20,dlog_COPPER,dlog_DXY,0.2179882935376345
2021-05-20,dlog_COPPER,d_UST10Y,0.015549533305857954
2021-05-20,dlog_COPPER,dlog_VIX,0.040953091445560294
2021-05-20,dlog_DXY,dlog_SOLVPN,0.07089864575793953
2021-05-20,dlog_DXY,dlog_COPPER,0.19629615920625762
2021-05-20,dlog_DXY,dlog_DXY,0.6186099671928789
2021-05-20,dlog_DXY,d_UST10Y,0.043837350574303324
2021-05-20,dlog_DXY,dlog_VIX,0.07035787726862068
2021-05-20,d_UST10Y,dlog_SOLVPN,0.06336212399823046
2021-05-20,d_UST10Y,dlog_COPPER,0.027923879198423793
2021-05-20,d_UST10Y,dlog_DXY,0.02778776340016627
2021-05-20,d_UST10Y,d_UST10Y,0.8203957520504531
2021-05-20,d_UST10Y,dlog_VIX,0.06053048135272621
2021-05-20,dlog_VIX,dlog_SOLVPN,0.14610026495935038
2021-05-20,dlog_VIX,dlog_COPPER,0.07992604516653465
2021-05-20,dlog_VIX,dlog_DXY,0.10480148939824684
2021-05-20,dlog_VIX,d_UST10Y,0.038637411759977716
2021-05-20,dlog_VIX,dlog_VIX,0.6305347887158904
2021-05-21,dlog_SOLVPN,dlog_SOLVPN,0.6729532610612644
2021-05-21,dlog_SOLVPN,dlog_COPPER,0.048818272956258284
2021-05-21,dlog_SOLVPN,dlog_DXY,0.07213745374165262
2021-05-21,dlog_SOLVPN,d_UST10Y,0.05279842183908773
2021-05-21,dlog_SOLVPN,dlog_VIX,0.1532925904017369
2021-05-21,dlog_COPPER,dlog_SOLVPN,0.031175937531529346
2021-05-21,dlog_COPPER,dlog_COPPER,0.6926175475357113
2021-05-21,dlog_COPPER,dlog_DXY,0.2181920208413683
2021-05-21,dlog_COPPER,d_UST10Y,0.0156686346577931
2021-05-21,dlog_COPPER,dlog_VIX,0.04234585943359788
2021-05-21,dlog_DXY,dlog_SOLVPN,0.07108982166864407
2021-05-21,dlog_DXY,dlog_COPPER,0.1967874460396356
2021-05-21,dlog_DXY,dlog_DXY,0.6162018564640739
2021-05-21,dlog_DXY,d_UST10Y,0.044535687874194374
2021-05-21,dlog_DXY,dlog_VIX,0.07138518795345197
2021-05-21,d_UST10Y,dlog_SOLVPN,0.0637784831269717
2021-05-21,d_UST10Y,dlog_COPPER,0.03062915614543865
2021-05-21,d_UST10Y,dlog_DXY,0.02888451692544574
2021-05-21,d_UST10Y,d_UST10Y,0.8151298691193795
2021-05-21,d_UST10Y,dlog_VIX,0.061577974682764505
2021-05-21,dlog_VIX,dlog_SOLVPN,0.1457541971541031
2021-05-21,dlog_VIX,dlog_COPPER,0.08438196274265376
2021-05-21,dlog_VIX,dlog_DXY,0.10639831316923255
2021-05-21,dlog_VIX,d_UST10Y,0.039594797643121675
2021-05-21,dlog_VIX,dlog_VIX,0.6238707292908888
2021-05-24,dlog_SOLVPN,dlog_SOLVPN,0.6727138521841101
2021-05-24,dlog_SOLVPN,dlog_COPPER,0.04593109837955986
2021-05-24,dlog_SOLVPN,dlog_DXY,0.07312835872835169
2021-05-24,dlog_SOLVPN,d_UST10Y,0.056083903019819886
2021-05-24,dlog_SOLVPN,dlog_VIX,0.1521427876881583
2021-05-24,dlog_COPPER,dlog_SOLVPN,0.02883086626814735
2021-05-24,dlog_COPPER,dlog_COPPER,0.7006871417553289
2021-05-24,dlog_COPPER,dlog_DXY,0.21423033446078202
2021-05-24,dlog_COPPER,d_UST10Y,0.01568793547431784
2021-05-24,dlog_COPPER,dlog_VIX,0.040563722041424076
2021-05-24,dlog_DXY,dlog_SOLVPN,0.07270790383786882
2021-05-24,dlog_DXY,dlog_COPPER,0.1915212204588747
2021-05-24,dlog_DXY,dlog_DXY,0.6169797725392302
2021-05-24,dlog_DXY,d_UST10Y,0.04710031270488701
2021-05-24,dlog_DXY,dlog_VIX,0.07169079045913934
2021-05-24,d_UST10Y,dlog_SOLVPN,0.06843443876044494
2021-05-24,d_UST10Y,dlog_COPPER,0.02791901892056161
2021-05-24,d_UST10Y,dlog_DXY,0.029377979003527427
2021-05-24,d_UST10Y,d_UST10Y,0.8192106026545349
2021-05-24,d_UST10Y,dlog_VIX,0.055057960660930945
2021-05-24,dlog_VIX,dlog_SOLVPN,0.14475839193438714
2021-05-24,dlog_VIX,dlog_COPPER,0.08532983770187183
2021-05-24,dlog_VIX,dlog_DXY,0.10607003652044543
2021-05-24,dlog_VIX,d_UST10Y,0.03741743648191402
2021-05-24,dlog_VIX,dlog_VIX,0.6264242973613816
2021-05-25,dlog_SOLVPN,dlog_SOLVPN,0.6771661498016217
2021-05-25,dlog_SOLVPN,dlog_COPPER,0.04662278999932521
2021-05-25,dlog_SOLVPN,dlog_DXY,0.06820059598876307
2021-05-25,dlog_SOLVPN,d_UST10Y,0.05547921617753377
2021-05-25,dlog_SOLVPN,dlog_VIX,0.15253124803275628
2021-05-25,dlog_COPPER,dlog_SOLVPN,0.02936766777847209
2021-05-25,dlog_COPPER,dlog_COPPER,0.7091900830230492
2021-05-25,dlog_COPPER,dlog_DXY,0.20369439495191485
2021-05-25,dlog_COPPER,d_UST10Y,0.01601434137821989
2021-05-25,dlog_COPPER,dlog_VIX,0.04173351286834394
2021-05-25,dlog_DXY,dlog_SOLVPN,0.0689819328873355
2021-05-25,dlog_DXY,dlog_COPPER,0.1859535931028297
2021-05-25,dlog_DXY,dlog_DXY,0.6384336732613107
2021-05-25,dlog_DXY,d_UST10Y,0.04361113205125102
2021-05-25,dlog_DXY,dlog_VIX,0.06301966869727293
2021-05-25,d_UST10Y,dlog_SOLVPN,0.06710690034381102
2021-05-25,d_UST10Y,dlog_COPPER,0.027425110401846146
2021-05-25,d_UST10Y,dlog_DXY,0.03230576610760828
2021-05-25,d_UST10Y,d_UST10Y,0.8221725670774804
2021-05-25,d_UST10Y,dlog_VIX,0.05098965606925395
2021-05-25,dlog_VIX,dlog_SOLVPN,0.1462178691585757
2021-05-25,dlog_VIX,dlog_COPPER,0.08795517641658068
2021-05-25,dlog_VIX,dlog_DXY,0.09272554270030084
2021-05-25,dlog_VIX,d_UST10Y,0.034914525807779956
2021-05-25,dlog_VIX,dlog_VIX,0.6381868859167628
2021-05-26,dlog_SOLVPN,dlog_SOLVPN,0.6774505456027519
2021-05-26,dlog_SOLVPN,dlog_COPPER,0.04688553051815006
2021-05-26,dlog_SOLVPN,dlog_DXY,0.06815354255398312
2021-05-26,dlog_SOLVPN,d_UST10Y,0.05561892522304512
2021-05-26,dlog_SOLVPN,dlog_VIX,0.1518914561020699
2021-05-26,dlog_COPPER,dlog_SOLVPN,0.028039977038205995
2021-05-26,dlog_COPPER,dlog_COPPER,0.7173966987949227
2021-05-26,dlog_COPPER,dlog_DXY,0.1935413657913501
2021-05-26,dlog_COPPER,d_UST10Y,0.014165067423816196
2021-05-26,dlog_COPPER,dlog_VIX,0.04685689095170506
2021-05-26,dlog_DXY,dlog_SOLVPN,0.06978288818031576
2021-05-26,dlog_DXY,dlog_COPPER,0.17663827199471138
2021-05-26,dlog_DXY,dlog_DXY,0.6460242343194336
2021-05-26,dlog_DXY,d_UST10Y,0.04420818065463942
2021-05-26,dlog_DXY,dlog_VIX,0.06334642485089992
2021-05-26,d_UST10Y,dlog_SOLVPN,0.06695573790856477
2021-05-26,d_UST10Y,dlog_COPPER,0.030847063395942665
2021-05-26,d_UST10Y,dlog_DXY,0.032242252830189895
2021-05-26,d_UST10Y,d_UST10Y,0.8190024468621181
2021-05-26,d_UST10Y,dlog_VIX,0.0509524990031846
2021-05-26,dlog_VIX,dlog_SOLVPN,0.14521822041935603
2021-05-26,dlog_VIX,dlog_COPPER,0.09040087069771799
2021-05-26,dlog_VIX,dlog_DXY,0.09340389258215588
2021-05-26,dlog_VIX,d_UST10Y,0.03391928988720916
2021-05-26,dlog_VIX,dlog_VIX,0.637057726413561
2021-05-27,dlog_SOLVPN,dlog_SOLVPN,0.6777105681460901
2021-05-27,dlog_SOLVPN,dlog_COPPER,0.04089170644031754
2021-05-27,dlog_SOLVPN,dlog_DXY,0.06583286532198056
2021-05-27,dlog_SOLVPN,d_UST10Y,0.061197465064295256
2021-05-27,dlog_SOLVPN,dlog_VIX,0.15436739502731653
2021-05-27,dlog_COPPER,dlog_SOLVPN,0.02765327296265781
2021-05-27,dlog_COPPER,dlog_COPPER,0.7170795312702924
2021-05-27,dlog_COPPER,dlog_DXY,0.19354919691188582
2021-05-27,dlog_COPPER,d_UST10Y,0.014783351758689115
2021-05-27,dlog_COPPER,dlog_VIX,0.046934647096474824
2021-05-27,dlog_DXY,dlog_SOLVPN,0.06824768076288097
2021-05-27,dlog_DXY,dlog_COPPER,0.1766038022261965
2021-05-27,dlog_DXY,dlog_DXY,0.6478763325867165
2021-05-27,dlog_DXY,d_UST10Y,0.04417006995747544
2021-05-27,dlog_DXY,dlog_VIX,0.06310211446673061
2021-05-27,d_UST10Y,dlog_SOLVPN,0.0738381248855961
2021-05-27,d_UST10Y,dlog_COPPER,0.022546418488802514
2021-05-27,d_UST10Y,dlog_DXY,0.029763235867761247
2021-05-27,d_UST10Y,d_UST10Y,0.8211939861768899
2021-05-27,d_UST10Y,dlog_VIX,0.05265823458095026
2021-05-27,dlog_VIX,dlog_SOLVPN,0.14756582836466825
2021-05-27,dlog_VIX,dlog_COPPER,0.08544877570806934
2021-05-27,dlog_VIX,dlog_DXY,0.09221657371668854
2021-05-27,dlog_VIX,d_UST10Y,0.03606892622163412
2021-05-27,dlog_VIX,dlog_VIX,0.6386998959889396
2021-05-28,dlog_SOLVPN,dlog_SOLVPN,0.688709673536647
2021-05-28,dlog_SOLVPN,dlog_COPPER,0.03914633689089242
2021-05-28,dlog_SOLVPN,dlog_DXY,0.06808304715875307
2021-05-28,dlog_SOLVPN,d_UST10Y,0.05882097952674601
2021-05-28,dlog_SOLVPN,dlog_VIX,0.14523996288696153
2021-05-28,dlog_COPPER,dlog_SOLVPN,0.02471549101162985
2021-05-28,dlog_COPPER,dlog_COPPER,0.721324051776954
2021-05-28,dlog_COPPER,dlog_DXY,0.18978230868646997
2021-05-28,dlog_COPPER,d_UST10Y,0.013824101047024185
2021-05-28,dlog_COPPER,dlog_VIX,0.050354047477922
2021-05-28,dlog_DXY,dlog_SOLVPN,0.06949938806387032
2021-05-28,dlog_DXY,dlog_COPPER,0.17303173180070616
2021-05-28,dlog_DXY,dlog_DXY,0.6511262921538331
2021-05-28,dlog_DXY,d_UST10Y,0.044895346405077446
2021-05-28,dlog_DXY,dlog_VIX,0.061447241576512844
2021-05-28,d_UST10Y,dlog_SOLVPN,0.06988309165471034
2021-05-28,d_UST10Y,dlog_COPPER,0.023062608470059545
2021-05-28,d_UST10Y,dlog_DXY,0.02837060257932321
2021-05-28,d_UST10Y,d_UST10Y,0.8227688827725
2021-05-28,d_UST10Y,dlog_VIX,0.05591481452340692
2021-05-28,dlog_VIX,dlog_SOLVPN,0.13919238164030825
2021-05-28,dlog_VIX,dlog_COPPER,0.08764573074366418
2021-05-28,dlog_VIX,dlog_DXY,0.08939976531866202
2021-05-28,dlog_VIX,d_UST10Y,0.037857581400865155
2021-05-28,dlog_VIX,dlog_VIX,0.6459045408965004
2021-06-01,dlog_SOLVPN,dlog_SOLVPN,0.6936898848241674
2021-06-01,dlog_SOLVPN,dlog_COPPER,0.0369277747923566
2021-06-01,dlog_SOLVPN,dlog_DXY,0.06627383689363033
2021-06-01,dlog_SOLVPN,d_UST10Y,0.0587867421478685
2021-06-01,dlog_SOLVPN,dlog_VIX,0.1443217613419772
2021-06-01,dlog_COPPER,dlog_SOLVPN,0.019655867388257125
2021-06-01,dlog_COPPER,dlog_COPPER,0.7249565939729309
2021-06-01,dlog_COPPER,dlog_DXY,0.18938598245409097
2021-06-01,dlog_COPPER,d_UST10Y,0.014796589268258605
2021-06-01,dlog_COPPER,dlog_VIX,0.05120496691646249
2021-06-01,dlog_DXY,dlog_SOLVPN,0.06764415739310019
2021-06-01,dlog_DXY,dlog_COPPER,0.1722386694912098
2021-06-01,dlog_DXY,dlog_DXY,0.6533128886429922
2021-06-01,dlog_DXY,d_UST10Y,0.04510968126382367
2021-06-01,dlog_DXY,dlog_VIX,0.06169460320887409
2021-06-01,d_UST10Y,dlog_SOLVPN,0.06984337462853392
2021-06-01,d_UST10Y,dlog_COPPER,0.02409297196676867
2021-06-01,d_UST10Y,dlog_DXY,0.02835918881580851
2021-06-01,d_UST10Y,d_UST10Y,0.8216388518626065
2021-06-01,d_UST10Y,dlog_VIX,0.056065612726282306
2021-06-01,dlog_VIX,dlog_SOLVPN,0.13778619931885885
2021-06-01,dlog_VIX,dlog_COPPER,0.0877349441344054
2021-06-01,dlog_VIX,dlog_DXY,0.08923443554596719
2021-06-01,dlog_VIX,d_UST10Y,0.038101074447992704
2021-06-01,dlog_VIX,dlog_VIX,0.6471433465527759
2021-06-02,dlog_SOLVPN,dlog_SOLVPN,0.6945057819721515
2021-06-02,dlog_SOLVPN,dlog_COPPER,0.03804859562035707
2021-06-02,dlog_SOLVPN,dlog_DXY,0.06399888924341053
2021-06-02,dlog_SOLVPN,d_UST10Y,0.05906546063347621
2021-06-02,dlog_SOLVPN,dlog_VIX,0.1443812725306046
2021-06-02,dlog_COPPER,dlog_SOLVPN,0.01859176301445962
2021-06-02,dlog_COPPER,dlog_COPPER,0.7057575645260215
2021-06-02,dlog_COPPER,dlog_DXY,0.21473656846854755
2021-06-02,dlog_COPPER,d_UST10Y,0.009432525012789017
2021-06-02,dlog_COPPER,dlog_VIX,0.05148157897818227
2021-06-02,dlog_DXY,dlog_SOLVPN,0.06072249342257382
2021-06-02,dlog_DXY,dlog_COPPER,0.1941024147683595
2021-06-02,dlog_DXY,dlog_DXY,0.6348529936703231
2021-06-02,dlog_DXY,d_UST10Y,0.047619526914925416
2021-06-02,dlog_DXY,dlog_VIX,0.06270257122381831
2021-06-02,d_UST10Y,dlog_SOLVPN,0.06896906426387418
2021-06-02,d_UST10Y,dlog_COPPER,0.01956126989665949
2021-06-02,d_UST10Y,dlog_DXY,0.039392695115363835
2021-06-02,d_UST10Y,d_UST10Y,0.8109911556931907
2021-06-02,d_UST10Y,dlog_VIX,0.06108581503091169
2021-06-02,dlog_VIX,dlog_SOLVPN,0.13612420851176318
2021-06-02,dlog_VIX,dlog_COPPER,0.0931097823853624
2021-06-02,dlog_VIX,dlog_DXY,0.09845241933590312
2021-06-02,dlog_VIX,d_UST10Y,0.03989393685597424
2021-06-02,dlog_VIX,dlog_VIX,0.632419652910997
2021-06-03,dlog_SOLVPN,dlog_SOLVPN,0.6910833326232709
2021-06-03,dlog_SOLVPN,dlog_COPPER,0.04074079564848618
2021-06-03,dlog_SOLVPN,dlog_DXY,0.06463711769199534
2021-06-03,dlog_SOLVPN,d_UST10Y,0.059403536108391025
2021-06-03,dlog_SOLVPN,dlog_VIX,0.14413521792785647
2021-06-03,dlog_COPPER,dlog_SOLVPN,0.019318393910747623
2021-06-03,dlog_COPPER,dlog_COPPER,0.7002374612009539
2021-06-03,dlog_COPPER,dlog_DXY,0.22180800664661957
2021-06-03,dlog_COPPER,d_UST10Y,0.00764940125790502
2021-06-03,dlog_COPPER,dlog_VIX,0.050986736983774
2021-06-03,dlog_DXY,dlog_SOLVPN,0.060645478923626484
2021-06-03,dlog_DXY,dlog_COPPER,0.19908685610396454
2021-06-03,dlog_DXY,dlog_DXY,0.6271427613007245
2021-06-03,dlog_DXY,d_UST10Y,0.05118784460770368
2021-06-03,dlog_DXY,dlog_VIX,0.061937059063980886
2021-06-03,d_UST10Y,dlog_SOLVPN,0.06731638742674562
2021-06-03,d_UST10Y,dlog_COPPER,0.030414884521111837
2021-06-03,d_UST10Y,dlog_DXY,0.052676977688947725
2021-06-03,d_UST10Y,d_UST10Y,0.7873882650994333
2021-06-03,d_UST10Y,dlog_VIX,0.06220348526376155
2021-06-03,dlog_VIX,dlog_SOLVPN,0.13481150296311598
2021-06-03,dlog_VIX,dlog_COPPER,0.0984168628891051
2021-06-03,dlog_VIX,dlog_DXY,0.10315243182506466
2021-06-03,dlog_VIX,d_UST10Y,0.04059015056506349
2021-06-03,dlog_VIX,dlog_VIX,0.6230290517576508
2021-06-04,dlog_SOLVPN,dlog_SOLVPN,0.6975358130267335
2021-06-04,dlog_SOLVPN,dlog_COPPER,0.03176273570327994
2021-06-04,dlog_SOLVPN,dlog_DXY,0.06450275980930224
2021-06-04,dlog_SOLVPN,d_UST10Y,0.06100620663946407
2021-06-04,dlog_SOLVPN,dlog_VIX,0.14519248482122027
2021-06-04,dlog_COPPER,dlog_SOLVPN,0.01523231118058331
2021-06-04,dlog_COPPER,dlog_COPPER,0.7077958619251563
2021-06-04,dlog_COPPER,dlog_DXY,0.2218832217908073
2021-06-04,dlog_COPPER,d_UST10Y,0.006241946069927137
2021-06-04,dlog_COPPER,dlog_VIX,0.04884665903352592
2021-06-04,dlog_DXY,dlog_SOLVPN,0.06016837605436687
2021-06-04,dlog_DXY,dlog_COPPER,0.19694734646081843
2021-06-04,dlog_DXY,dlog_DXY,0.6275557120150005
2021-06-04,dlog_DXY,d_UST10Y,0.052487994113460223
2021-06-04,dlog_DXY,dlog_VIX,0.06284057135635407
2021-06-04,d_UST10Y,dlog_SOLVPN,0.06770172552145526
2021-06-04,d_UST10Y,dlog_COPPER,0.03006554878146352
2021-06-04,d_UST10Y,dlog_DXY,0.05257780122483842
2021-06-04,d_UST10Y,d_UST10Y,0.7878140569910334
2021-06-04,d_UST10Y,dlog_VIX,0.061840867481209365
2021-06-04,dlog_VIX,dlog_SOLVPN,0.13341496037040093
2021-06-04,dlog_VIX,dlog_COPPER,0.09635134599131723
2021-06-04,dlog_VIX,dlog_DXY,0.10218161577376424
2021-06-04,dlog_VIX,d_UST10Y,0.041090901309360585
2021-06-04,dlog_VIX,dlog_VIX,0.626961176555157
2021-06-07,dlog_SOLVPN,dlog_SOLVPN,0.6981942876989901
2021-06-07,dlog_SOLVPN,dlog_COPPER,0.03227179103438566
2021-06-07,dlog_SOLVPN,dlog_DXY,0.06420273513009067
2021-06-07,dlog_SOLVPN,d_UST10Y,0.060924704209860236
2021-06-07,dlog_SOLVPN,dlog_VIX,0.1444064819266733
2021-06-07,dlog_COPPER,dlog_SOLVPN,0.015413947999161529
2021-06-07,dlog_COPPER,dlog_COPPER,0.7123511367780109
2021-06-07,dlog_COPPER,dlog_DXY,0.21877866171649657
2021-06-07,dlog_COPPER,d_UST10Y,0.00613144677698783
2021-06-07,dlog_COPPER,dlog_VIX,0.047324806729343194
2021-06-07,dlog_DXY,dlog_SOLVPN,0.05976953697646887
2021-06-07,dlog_DXY,dlog_COPPER,0.19421365169802873
2021-06-07,dlog_DXY,dlog_DXY,0.630779097516937
2021-06-07,dlog_DXY,d_UST10Y,0.05163082200234858
2021-06-07,dlog_DXY,dlog_VIX,0.06360689180621701
2021-06-07,d_UST10Y,dlog_SOLVPN,0.06815203746553729
2021-06-07,d_UST10Y,dlog_COPPER,0.031012710650271776
2021-06-07,d_UST10Y,dlog_DXY,0.05050980891666086
2021-06-07,d_UST10Y,d_UST10Y,0.7911295580515942
2021-06-07,d_UST10Y,dlog_VIX,0.059195884915935804
2021-06-07,dlog_VIX,dlog_SOLVPN,0.13396289143602746
2021-06-07,dlog_VIX,dlog_COPPER,0.09441749892164034
2021-06-07,dlog_VIX,dlog_DXY,0.10344711429664492
2021-06-07,dlog_VIX,d_UST10Y,0.03930707704813338
2021-06-07,dlog_VIX,dlog_VIX,0.6288654182975539
2021-06-08,dlog_SOLVPN,dlog_SOLVPN,0.7011676550178
2021-06-08,dlog_SOLVPN,dlog_COPPER,0.03193839464327887
2021-06-08,dlog_SOLVPN,dlog_DXY,0.06398126909451482
2021-06-08,dlog_SOLVPN,d_UST10Y,0.06021329041072316
2021-06-08,dlog_SOLVPN,dlog_VIX,0.14269939083368313
2021-06-08,dlog_COPPER,dlog_SOLVPN,0.015085377239474467
2021-06-08,dlog_COPPER,dlog_COPPER,0.7111666701236653
2021-06-08,dlog_COPPER,dlog_DXY,0.2195221988000069
2021-06-08,dlog_COPPER,d_UST10Y,0.004966964859659765
2021-06-08,dlog_COPPER,dlog_VIX,0.04925878897719349
2021-06-08,dlog_DXY,dlog_SOLVPN,0.059474416278063755
2021-06-08,dlog_DXY,dlog_COPPER,0.19578434511485615
2021-06-08,dlog_DXY,dlog_DXY,0.6328893184845383
2021-06-08,dlog_DXY,d_UST10Y,0.04713449983455274
2021-06-08,dlog_DXY,dlog_VIX,0.06471742028798898
2021-06-08,d_UST10Y,dlog_SOLVPN,0.06865229715907437
2021-06-08,d_UST10Y,dlog_COPPER,0.027978675164747654
2021-06-08,d_UST10Y,dlog_DXY,0.04697308478116811
2021-06-08,d_UST10Y,d_UST10Y,0.8037957604906638
2021-06-08,d_UST10Y,dlog_VIX,0.05260018240434598
2021-06-08,dlog_VIX,dlog_SOLVPN,0.13300843018380126
2021-06-08,dlog_VIX,dlog_COPPER,0.09781981982414364
2021-06-08,dlog_VIX,dlog_DXY,0.10445453669279024
2021-06-08,dlog_VIX,d_UST10Y,0.03227314825323965
2021-06-08,dlog_VIX,dlog_VIX,0.6324440650460252
2021-06-09,dlog_SOLVPN,dlog_SOLVPN,0.6916870655047611
2021-06-09,dlog_SOLVPN,dlog_COPPER,0.02996366269028453
2021-06-09,dlog_SOLVPN,dlog_DXY,0.061471089945183695
2021-06-09,dlog_SOLVPN,d_UST10Y,0.06914938540303626
2021-06-09,dlog_SOLVPN,dlog_VIX,0.14772879645673437
2021-06-09,dlog_COPPER,dlog_SOLVPN,0.011930040550224846
2021-06-09,dlog_COPPER,dlog_COPPER,0.7181516857655094
2021-06-09,dlog_COPPER,dlog_DXY,0.21947248690472296
2021-06-09,dlog_COPPER,d_UST10Y,0.004393207324767418
2021-06-09,dlog_COPPER,dlog_VIX,0.04605257945477545
2021-06-09,dlog_DXY,dlog_SOLVPN,0.05864146492343707
2021-06-09,dlog_DXY,dlog_COPPER,0.19470791991312733
2021-06-09,dlog_DXY,dlog_DXY,0.6350274158244721
2021-06-09,dlog_DXY,d_UST10Y,0.046738151328473046
2021-06-09,dlog_DXY,dlog_VIX,0.06488504801049041
2021-06-09,d_UST10Y,dlog_SOLVPN,0.07708448356946238
2021-06-09,d_UST10Y,dlog_COPPER,0.028544779307673743
2021-06-09,d_UST10Y,dlog_DXY,0.04433726042509865
2021-06-09,d_UST10Y,d_UST10Y,0.7884197342287955
2021-06-09,d_UST10Y,dlog_VIX,0.06161374246896962
2021-06-09,dlog_VIX,dlog_SOLVPN,0.13757706161105496
2021-06-09,dlog_VIX,dlog_COPPER,0.09384024956064199
2021-06-09,dlog_VIX,dlog_DXY,0.10156721708445203
2021-06-09,dlog_VIX,d_UST10Y,0.03881550782202432
2021-06-09,dlog_VIX,dlog_VIX,0.6281999639218266
2021-06-10,dlog_SOLVPN,dlog_SOLVPN,0.6905506062558201
2021-06-10,dlog_SOLVPN,dlog_COPPER,0.02511223952771561
2021-06-10,dlog_SOLVPN,dlog_DXY,0.07444498656557637
2021-06-10,dlog_SOLVPN,d_UST10Y,0.06915002558785285
2021-06-10,dlog_SOLVPN,dlog_VIX,0.140742142063035
2021-06-10,dlog_COPPER,dlog_SOLVPN,0.010045171869231461
2021-06-10,dlog_COPPER,dlog_COPPER,0.738440768766148
2021-06-10,dlog_COPPER,dlog_DXY,0.19759435964172592
2021-06-10,dlog_COPPER,d_UST10Y,0.004979797346912846
2021-06-10,dlog_COPPER,dlog_VIX,0.04893990237598173
2021-06-10,dlog_DXY,dlog_SOLVPN,0.07113533000942765
2021-06-10,dlog_DXY,dlog_COPPER,0.17453703473303714
2021-06-10,dlog_DXY,dlog_DXY,0.6573019740252618
2021-06-10,dlog_DXY,d_UST10Y,0.04160855396908931
2021-06-10,dlog_DXY,dlog_VIX,0.05541710726318403
