Date,dlog_SOLVPN,dlog_COPPER,dlog_GOLD,dlog_SILVER
2021-01-20,0.6977185089623458,0.108601581801291,1.202882566498671,0.7444381040512514
2021-01-21,0.1751230356546984,0.0766087966814929,-0.1048924105980147,0.1144656823087823
2021-01-25,0.6301506146192446,0.0371798471825986,-0.1244808530209955,-0.684633055291743
2021-01-26,0.3065409268610381,-0.1782542181627881,-0.2850317410072496,0.0565061178959704
2021-01-27,-1.4287967463232047,-1.0182194780809557,-0.3685173017697672,-0.300731834479247
2021-01-28,-0.2966957133461544,0.3461152735910436,-0.3449713145947522,0.9328115393554668
2021-02-01,2.3702420976909537,-0.2222455591600586,0.565126367568017,5.628866220747284
2021-02-02,0.6038109989681869,-0.3623212992672784,-1.5296571640741972,-4.88210082731024
2021-02-03,-0.8425166207739104,0.6504803226521443,-0.0070956252180959,0.7819642051361028
2021-02-04,-0.5549225721840839,-0.1892596968274875,-2.239323954531075,-1.139554970230176
2021-02-08,0.288379396780706,0.6080132172164469,0.9674290415184582,2.1732975585581933
2021-02-09,0.2202142935031892,0.8038829608656476,0.0812637359989117,-0.3024212720567099
2021-02-10,0.0644469666143603,0.8153575969304964,0.1887071519417123,-0.562890991831016
2021-02-11,-0.8022267329521089,-0.0109700680226226,-0.8622696071366623,-0.0979707940784155
2021-02-16,-1.0180786413549967,0.1732944148123987,-0.1310374142216339,0.404886248568197
2021-02-17,0.2125190543737436,-0.1848386211424423,-1.3937037598248991,-0.0482322099383668
2021-02-18,0.0792837166544575,1.2015829240089593,0.0359047325169419,-0.4287951616848995
2021-02-22,-1.2789973902447738,0.9592712772083488,1.4782184693563327,1.6070099386102716
2021-02-23,-0.7516133895886585,0.5160511286206139,-0.1956739435107383,-0.6712053283872327
2021-02-24,-0.3297933157488946,1.569851784792465,-0.486285238346521,0.2469968379044335
2021-02-25,-0.6141639360173549,-0.5319921129672344,-1.145607947105226,-0.375572316847096
2021-03-01,-0.1059833333592611,0.2704377075940415,-0.378757703906377,-1.699507154482482
2021-03-02,-1.589563750087687,1.4945939737853529,0.4767758280462858,0.2981234013658349
2021-03-03,-2.39937648951551,-1.125383922370215,-1.0059733582802486,-0.8666230904233301
2021-03-04,-1.2664655590098703,-2.348620983334349,-0.8724935555909233,-1.6399739733125116
2021-03-08,-1.4102966090485691,0.2292518236392907,-1.170178778518461,-0.3777538704839236
2021-03-09,2.051006826879119,-1.2255227501258623,1.989314969740034,1.5545989706674077
2021-03-10,0.1218707361876923,0.3267155650894037,0.1809010074304032,-0.1292353327716714
2021-03-11,1.872268680713776,1.4894694046936523,-0.0340591090811747,0.0695696726131368
2021-03-15,0.806757232681905,-0.011649620978205,0.4152862234800239,0.1239176170420918
2021-03-16,0.6703990709016368,-0.9908679675752826,0.0126303119241807,-0.5270967808689968
2021-03-17,-0.3283618235452311,0.652402172814923,-0.2739749199941815,0.0563345010586332
2021-03-18,-0.87758353378739,-0.1733436388827459,0.2053974182367823,0.4628986597864079
2021-03-22,0.9303348037270976,0.3529170429627012,-0.2623754870626636,-1.0396839764923458
2021-03-23,0.2711482195033863,-0.8633302416972196,-0.752462858375913,-0.9914155819247202
2021-03-24,-1.4851888658954275,-0.2388683715570347,0.3462149732279509,-0.0312844843772026
2021-03-25,0.0206823992813688,-1.2560369147843424,-0.4980541457087428,-0.3665374591144898
2021-03-29,0.1743862678832927,-0.497032420623593,-1.1276454597477417,-0.5351577017651012
2021-03-30,-0.8260099141550303,-0.7764110183220416,-1.5136331294860563,-1.1636647054183136
2021-03-31,0.433597925961267,0.2422917935241987,1.477508272376548,0.6887527983047793
2021-04-05,0.8529082842433431,2.05146322870982,-0.0550535622782707,0.4139977545246115
2021-04-06,-0.0727768914401016,-0.319902412640503,0.6668845793614288,0.7606749335988844
2021-04-07,-0.5668554656957515,-0.874901657409423,-0.1535492886009503,-0.0028914644921354
2021-04-08,-0.1888634080993093,0.5700817580243648,0.7794798682054866,0.555612041192306
2021-04-12,0.3247423591339957,-0.334188435122541,-0.7086002739774272,-1.320781327139122
2021-04-13,0.6057263971867972,0.1823685904073016,0.6961823134902374,0.959433033305157
2021-04-14,-0.6965518653788593,1.3271832333563225,-0.655673193980462,0.1322108414087911
2021-04-15,1.5841583768051155,1.248657653013746,1.4942048433058606,0.7274298598387828
2021-04-19,0.3148598513071488,0.9576425869948542,-0.5634414006081082,-0.258097038897972
2021-04-20,0.6637347269614489,-0.3468062463299186,0.3254621900841897,-0.0349243189446085
2021-04-21,0.1074387714046068,0.8726383103766764,0.6863394598979534,1.2133080061332082
2021-04-22,-0.5607307750610344,-0.1064722685598573,-0.6406853397237368,-0.6940849794953851
2021-04-26,0.212518315247176,1.3383442392603353,0.030494683851169,0.0094945215533244
2021-04-27,-0.1737156482314692,0.5514808230042405,-0.1367123526008687,0.3055714109314793
2021-04-28,-0.4316092417556179,0.1230194142445831,-0.3144202523851991,-0.5982525415435576
2021-04-29,-0.1725674158643987,-0.1667392256881259,-0.3405302744407313,-0.0676011698013402
2021-05-03,-1.2272742241472552,0.7594857040260179,1.144368698398591,1.4408072313834794
2021-05-04,-0.9505588645813016,-0.1081334248253225,-0.8740744879342871,-0.7119245315583048
2021-05-05,-0.6320407046714083,0.0133428102298978,0.3442455806538373,-0.0992054595925314
2021-05-06,-0.5867960303265867,0.9766212307502988,1.4961288437505655,1.5475475492693207
2021-05-10,-0.5172479045563024,-0.4159621358736675,0.2335606087337968,-0.0139246558776285
2021-05-11,-0.6102069008079273,0.542933687876323,-0.1495090020271386,0.2460842888399928
2021-05-12,-1.466278999436588,-0.3353754084052809,-0.7310545440423378,-0.7291307603049851
2021-05-13,0.1745681990803226,-0.5771369727290845,-0.0166137989178983,-0.3438660156226657
2021-05-17,-0.1812268704687352,0.6855465137633608,1.3588715766303567,1.930788812142416
2021-05-18,0.6270902512078006,0.1530176075616543,-0.056620915948349,0.0550631295221803
2021-05-19,-0.1343419189145405,-1.872195520491312,0.5729987521206049,-0.5284233223481348
2021-05-20,0.6853182904436441,-0.1261883260487833,-0.056763474017708,0.0287460135400949
2021-05-24,0.509045163466728,0.5530619258878086,0.2978436298625148,-0.2979116450485224
2021-05-25,0.4598167659388228,-0.2620414419616042,0.5673372880566879,0.2035522630381129
2021-05-26,0.2937205829349652,0.2758817261262311,0.0758852769215118,-0.325345246472663
2021-05-27,-0.1052242077102539,1.6990686772982846,-0.279966488675433,0.0868740863219509
2021-06-01,0.5022060845649143,-0.3222321918011449,-0.1374364751046544,0.2238525218360914
2021-06-02,1.1417711219982378,-0.7878176684349198,0.1604543311131126,0.1223520716049619
2021-06-03,0.1730003729554737,-1.659571886234415,-1.8206916865784488,-1.2101324429208835
2021-06-07,1.3595111095069328,-0.0441758831807787,0.2475856476696522,0.8352751364174442
2021-06-08,0.3574798519986326,0.3569335056974954,-0.2898739076690012,-0.4981356468330941
2021-06-09,0.056069082370165,-0.33037842190304,-0.0235727125151553,0.3957546971056807
2021-06-10,0.9309577020927244,-0.6020806743546994,-0.0283578916840015,0.0095875019869001
2021-06-14,0.5677370311799662,-0.1525490718561279,-0.7404104090290142,-0.0272046190529966
2021-06-15,-0.6425022645650137,-2.543623106297279,-0.5313656449540624,-0.5915310846465345
2021-06-16,-0.8447354358025175,0.65763237190379,0.1666254828906386,0.1521167524578294
2021-06-17,0.2384859778265987,-2.800134310180551,-4.326228643203226,-3.3041221191368617
2021-06-21,0.0774742907626887,0.300230929357211,0.62963529189346,0.2552189375130184
2021-06-22,-0.1317779409935252,0.531763498643659,-0.369652461448691,-0.3268060332770199
2021-06-23,-0.4239039661315208,1.3616311046676663,0.2279249519704352,0.4029716793714984
2021-06-24,-0.3479618961665863,-0.2799775044948516,-0.4152794802631006,-0.1466071715980897
2021-06-28,0.671196510514661,-0.1603927519784728,0.0659621308978432,0.2530185755815139
2021-06-29,0.0359777508341608,-0.228532688238465,-0.8999165659773682,-0.6196595093740006
2021-06-30,-0.3357347357229748,0.3127867786012588,0.331934201540039,0.4659202311800962
2021-07-01,-0.5148378414682024,-0.7379966138159104,0.1881989271643318,-0.1995685654165124
2021-07-06,0.7086669449818279,-1.2706624682793692,-0.0759195862403959,0.0885391200117017
2021-07-07,0.0192003726002217,0.9463414977332102,0.3199932996278951,-0.1155379600280049
2021-07-08,-0.3332359863071288,-0.8001786761973239,-0.1709803990472592,-0.2827031240273148
2021-07-12,0.5243215443756022,-0.4127213856817331,-0.3101468220722977,0.394261684718008
2021-07-13,-0.4456088248963732,-0.1394020481116816,0.1234613028466297,-0.2078663080602035
2021-07-14,0.2335613508472437,-0.5516652133350102,0.6727923180147387,0.1857237941415844
2021-07-15,-0.25562086821523,0.7289131772613369,0.1213769142095634,0.1710223519476477
2021-07-19,-0.4035658860503541,-1.667923013874034,-0.3643519363286945,-2.213553965983233
2021-07-20,0.3758455999619776,0.8220632392972896,0.0335944908101917,-0.304854863122015
2021-07-21,-0.474906278093604,0.1033745369819699,-0.474792166565713,0.4255508192677221
2021-07-22,-0.5724049278269676,0.8616645278652822,0.0239641976323744,0.1847260753272722
2021-07-26,-0.2359016272440358,2.364091335424072,-0.2060497757617704,-0.1498131217743989
2021-07-27,0.0001959194585105,-0.5319351419079262,-0.0458728594544416,-1.2389768514439927
2021-07-28,0.1974559771552278,-0.8198105208799153,-0.0809266783702021,0.3743967885360236
2021-07-29,-0.8162792611317987,0.309583776936121,1.5418295765907128,1.5931573522185445
2021-08-02,0.4473515487548135,-0.6373262229168454,0.1821053304396659,-0.403064543813535
2021-08-03,0.2463976300100008,-0.5778656374990213,-0.4731876152420636,-0.0296336571020006
2021-08-04,0.5727175884290548,-0.7370742552921346,-0.0510389597303893,-0.2508406052650881
2021-08-05,-0.2348034649652024,0.1484640836382814,-0.3499850319191683,-0.3403561685258816
2021-08-09,-0.3046620427969001,-0.7836741729376373,-1.964110493064064,-3.776144089860331
2021-08-10,-1.0964886071087667,0.8396598493897962,0.1955117653091857,0.1978672026839925
2021-08-11,0.2673396054326645,0.1674305685352503,1.0531888484926406,0.1413280541143504
2021-08-12,0.2812106860510545,-0.1514801703649899,-0.1531589332027753,-0.757760619708792
2021-08-16,0.006978962237765,-0.8496397886867956,0.515963499719969,1.255431999719803
2021-08-17,-0.2017646471027228,-1.6277609394348755,-0.1616786763150795,-0.2896408956944186
2021-08-18,-0.7430214091831367,-1.1940371924497812,-0.2476829962335615,-0.487712295392764
2021-08-19,0.696153610449819,-1.1037530693873747,-0.1518017648483424,-0.4053630842526371
2021-08-23,0.4106310291790201,1.3053311075435918,1.040165040319195,0.7778976126728182
2021-08-24,-0.4609753395298378,0.5134474014870991,0.0389244926599432,0.4195964714446154
2021-08-25,-0.2749695561551193,0.1170107773412347,-0.9635136339110296,-0.2526691821707889
2021-08-26,0.0897393652155474,-0.2630305910204735,0.1354884258460584,-0.4700428615922913
2021-08-30,1.3456856872679244,0.6135028291472241,-0.4138766092845911,0.7629009255332492
2021-08-31,0.5583250395451392,-0.0318735975275216,0.222343507923228,-0.0402612755147109
2021-09-01,1.443518392042256,-1.303726820689713,-0.1752309700893916,0.3523321813065619
2021-09-02,0.4582701186652396,0.3255096359448926,-0.2947906468978887,-0.5994947098792948
2021-09-07,-0.5325662196756629,-0.7240522509922214,-0.186219649685423,0.8107736419406136
2021-09-08,-0.1336673088389386,-0.6575321342830182,-0.3321356289334599,-0.633167591168355
2021-09-09,-1.511846723218084,0.6810618559891468,0.2555156872610931,0.1848777565738665
2021-09-13,-0.1302165947560855,-1.1343928891806654,0.0448309970670036,-0.751149577385561
2021-09-14,-0.0386071456151264,-0.6315530353384423,0.5603726553163276,0.1272429392804147
2021-09-15,0.0496030584825053,1.1088886599409105,-0.697129375155095,-0.1964859390502064
2021-09-16,0.1119495176300684,-1.6709434257342644,-2.006741838487492,-1.9744120630497823
2021-09-20,-1.1731088722081058,-1.8323297361119053,0.5605764201137643,-1.2131477213623252
2021-09-21,0.1324813390575362,0.1569007457259234,0.6525654066084603,0.7786248776719664
2021-09-22,0.9713988488109278,1.7216564267387733,-0.0454821369809073,0.5471215283384795
2021-09-23,-0.9277078774826508,-0.3050739763680622,-1.5589510575275718,-0.4852164113813536
2021-09-27,-1.5814052466897737,0.0690664486263582,-0.0604699521337891,0.005107327982383
2021-09-28,-1.0672041068757376,-0.5944996974743144,-0.8049309817690353,-0.4852822506417437
2021-09-29,-0.0949372034983064,-0.6966545249861709,-0.7899439840485883,-2.028104842086297
2021-09-30,-0.6133915011512695,-1.5544121429421238,1.6909481647855993,1.1192531451428926
2021-10-04,-0.5278536624383217,0.6678967730228305,0.3945231171874351,1.1594615684919876
2021-10-05,-0.7371141712612328,-0.6499459849836684,-0.418281395165541,-0.1097252893705569
2021-10-06,0.5903588961089082,-0.6429603688313382,-0.0247381566917215,-0.1893575986072744
2021-10-07,0.418775512369383,1.3052047039127015,-0.2090518142836411,0.2116149933379904
2021-10-11,-0.4425947806947095,1.199799213039252,-0.1631633864389158,-0.0245440727139379
2021-10-12,0.2312081423633082,-0.5644277948180809,0.1087321410130015,-0.3380781380296119
2021-10-13,0.356875654638747,2.47478473591916,1.7199493362989215,1.2492443297634894
2021-10-14,1.1001613293996986,1.442403392954191,0.0846687782871234,0.5517334509628602
2021-10-18,-0.369704793491791,-0.0675869148643531,-0.2085619140371905,-0.4470020904802999
2021-10-19,1.1966825845010085,-0.2947577631793278,0.1688062641949246,1.138902662407533
2021-10-20,1.21591919926957,0.3675657216155865,0.659345747268477,1.0043591474669755
2021-10-21,0.900827472516084,-2.210270393606561,-0.2326108424842705,-0.5456061858127739
2021-10-25,0.0211548549839264,0.3659438509137477,0.449476263967656,0.7376144035464949
2021-10-26,0.261901373634069,-0.557767273943164,-0.7620470156905346,-0.9667588231899836
2021-10-27,-0.5937040644161277,-1.2767242074260954,0.1901365049088646,0.1529023449236326
2021-10-28,0.8811099128419155,0.4800469647191216,0.1643608998579614,-0.1348666515436962
2021-11-01,0.6147218394990881,0.2462003207518315,0.5232223101321206,-0.1276302071357395
2021-11-02,0.1522056552857011,-0.3831001260555492,-0.3976519929998344,-1.1061771824724282
2021-11-03,0.2169288507536777,-0.5864539040706515,-1.3693513453755055,-0.5617250012662912
2021-11-04,-0.4653320294746346,-0.0186363326473812,1.423754176671895,1.252102835588861
2021-11-08,0.6512100021590274,0.7633582739623102,0.4779065503434265,1.1284615872749513
2021-11-09,0.4216263884236698,-0.3089931072711906,0.0620067518447674,-0.4491484898707698
2021-11-10,-1.0694617879227486,-0.6773166838298813,0.7813698888062203,0.7902418571106747
2021-11-11,0.2318152759479805,0.9764598528954996,0.6814773581979048,0.9081988822810756
2021-11-15,0.6033328919902616,-0.6267653939731849,-0.1676005489337945,-0.386788132401477
2021-11-16,0.2574250459300855,-0.6265824025488699,-0.681420430325183,-0.3266139753674673
2021-11-17,0.1716121320744197,-1.1794348684729463,0.7032135670224237,0.3585484895588989
2021-11-18,-0.0709392739975048,0.4807434712420622,-0.5009462274678883,-0.5144257084275025
2021-11-22,-0.5816661539478873,-0.0515169620668182,-2.308033411364336,-1.132924202432792
2021-11-23,0.0795043045109629,0.3224121810428675,-1.2054798828857856,-1.6640689274223457
2021-11-24,0.853050930231269,0.5151190515189391,-0.0506638083266799,0.079974841233339
2021-11-29,1.3662133053904997,0.7054633178077787,-0.1617603676691624,-1.3500933943553737
2021-11-30,-0.9829837703424708,-0.8372678111714771,-0.5165070064011972,-0.1110914514653673
2021-12-01,-1.06776604222715,-0.4731895025191381,0.324243860792578,-0.9823133480611796
2021-12-02,0.5960656146729428,0.6921447274344001,-1.164046562265176,-0.0785759677951375
2021-12-06,-0.1063759367656878,0.9429765101980376,-0.2985886603744221,-0.143038243019067
2021-12-07,1.7408207325037883,0.0013671710059052,0.1821234395094308,0.4824100735116011
2021-12-08,0.1204632211107072,0.6903367328744677,-0.030459185329196,-0.2179866042795643
2021-12-09,-0.9229969459873428,-0.8210183127856483,-0.5214085206583751,-0.8881815109976543
2021-12-13,0.4046378584207181,-0.0659105150879787,0.1007223969210431,0.5969386550560551
2021-12-14,-0.7499212911984819,-0.3778284538479327,-0.886267456331202,-0.8615901307682317
2021-12-15,0.8287658942867957,-1.0405544824812536,-0.4685121234973805,-0.8207302955110997
2021-12-16,0.2146137564512557,1.6455413213745258,1.6348263994519283,1.879468508971536
2021-12-20,-0.498834482992422,-0.0523406539654792,-0.5918808323463703,-0.4190792085980737
2021-12-21,0.4818011086255461,0.6850635011314237,-0.3677662958398464,0.426011327514452
2021-12-22,0.4514558557326615,0.5975720158801778,0.6019241992135924,0.5373941492863065
2021-12-27,1.1870083041024382,0.8223382029758229,-0.2253230035804249,0.3082453249725893
2021-12-28,0.1944199447807947,-0.538729426567409,0.0286888084845808,0.2183834954365594
2021-12-29,-0.0331416191429185,-0.2738870629374407,-0.3401651185211203,-0.5514618218190639
2021-12-30,0.4129806484744227,-0.2486702973668849,0.3872447191210775,0.3717537902953579
2022-01-03,-0.5821196173396606,-0.5655949520605805,-1.491486768825829,-0.5270893041499691
2022-01-04,-1.6512032709782485,0.6771873592078662,0.6470596636075162,0.4425267659734285
2022-01-05,-3.1277136217920143,-0.8192314684737153,0.4440197499953465,0.1827351716905618
2022-01-06,-0.2494446971452201,-0.7972417177638792,-1.866163863624901,-1.975904883229992
2022-01-10,-0.5436150038333362,-0.7845687759140216,-0.0057559673142431,0.507814347292395
2022-01-11,-0.2913465687159125,0.996015998671059,0.905633406870792,0.6547964404622783
2022-01-12,0.2170974392082099,1.8766830657873688,0.3591096403816956,0.7312594698512446
2022-01-13,-1.0594278367618135,-0.4054902180830592,-0.3673547784167608,-0.125410523655928
2022-01-18,-0.6533998834299449,-0.6880010503165429,-0.0759195862403959,0.5958510920158081
2022-01-19,-0.7329144724946536,1.1250729315851278,1.4426338711872415,1.350201363899747
2022-01-20,-0.5293305459727798,1.4193863152761028,-0.1052587174075633,0.8500998265678683
2022-01-24,0.2763709123959641,-1.4623774420876472,0.4097981497790786,-1.731505608998247
2022-01-25,-1.0340585763111627,0.4709586843854521,0.450985449246603,0.1420810236435524
2022-01-26,-1.2316874775621507,0.8203020232356709,-1.1919108220245835,-0.2056820836856579
2022-01-27,-2.061721507458889,-1.2031252388983862,-1.8967909355368249,-2.220509586680595
2022-01-31,2.0698684195258896,0.1688736179763421,0.4373290142799594,-0.5494071616442221
2022-02-01,-0.0041955051955191,1.368645008817867,0.1646013944021306,0.3578036059683214
2022-02-02,0.1072708389765372,0.7851670481147761,0.3583951469689757,0.1830619666896796
2022-02-03,-1.2747454087629828,-0.2961115211736875,-0.390214136668614,-0.7000596337799903
2022-02-07,-0.2545330805355482,-0.3092767391393872,0.6196467561354083,1.3433036410666472
2022-02-08,0.0422616926162067,-0.0574989399570669,0.2205445716517084,0.1997136683913104
2022-02-09,2.3201148748291387,1.736277143499939,0.3571378423747967,0.2330117808586008
2022-02-10,-1.8113125221963615,0.6811117423747886,-0.0366537291555506,0.3114232634286473
2022-02-14,-0.8021929710305118,-0.0378876663859562,1.245682698112306,0.5893609419985495
2022-02-15,1.263339330272777,0.3332909401330102,-0.7148650871635388,-1.0025307104340102
2022-02-16,-0.3214861902084253,0.0451210750686637,0.6690777667028102,0.4652425307702401
2022-02-17,-0.6302719672914523,-0.184551967382744,1.38162871382774,0.4709026908849149
2022-02-22,-0.2742005833105243,0.4187238027162336,-0.1231769896959474,0.7572641397051624
2022-02-23,-0.9053528908225136,-0.3914710699478176,0.0657783420860697,0.4071409839362406
2022-02-24,1.2561445373400293,-0.3744199356055998,0.6760625854874918,0.1854478185985422
2022-02-28,-0.3705093051834809,-0.4134095429802734,-1.2394411326114572,-0.6433214901077418
2022-03-01,0.1498461710568501,1.7968241224384325,1.9446944269309496,2.073056028147396
2022-03-02,0.93980101205882,0.8433725205584959,-1.078219317773071,-0.6587821399900211
2022-03-03,0.2020012145345561,1.4022040099989632,0.55938754558587,0.0007454254812467
2022-03-07,-1.9862504446696176,-2.4902829724423925,2.6746415826224967,0.8559650795674338
2022-03-08,-0.9846177656215755,-0.2760083880915092,2.039179321589285,1.9643464137933315
2022-03-09,1.834218360772726,-1.7327076400706387,-2.539346822399347,-1.8741052847174768
2022-03-10,-0.5983825427886723,0.9848093694806972,0.4753556199625958,0.719281796743843
2022-03-14,-1.5120030031648042,-1.3150736512145185,-1.8777364367826488,-1.7047838863706934
2022-03-15,0.7102106091776926,-0.1466874382802068,-1.516680707265302,-0.287186749842396
2022-03-16,2.663048258610741,1.092316390782064,-1.0383713001547807,-0.8439409127261933
2022-03-17,1.1128305973512802,1.2438973590434723,1.5147741815241045,1.575990351257191
2022-03-21,-0.4854899523556291,-0.3737169205857816,-0.7135019324479759,-0.57185823243142
2022-03-22,0.2328426830641724,-0.1477392802277355,-0.4503273565465889,-0.7687004885622553
2022-03-23,-0.5136306563218964,0.91543981021078,0.6620441217495875,0.4717556071880862
2022-03-24,0.903396714136335,-0.4319205443930639,1.0749446262277509,1.2441549198872144
2022-03-28,1.0473589416878877,0.3128678807297564,-1.1105691626745282,-1.3084828923064389
2022-03-29,1.898273753191944,0.0486600451589431,-1.3673113018842216,-0.864459084023643
2022-03-30,-0.1515847307851241,0.2436827790737466,1.0434211882315203,0.6986178346255708
2022-03-31,-1.1897749911083144,-0.0247232878748742,0.6195598427111056,-0.0170029928167211
2022-04-04,0.677816040413094,1.105123027976998,-1.027759015953294,-0.9784042673647496
2022-04-05,-0.1774097911698817,0.1504729897015607,-0.3798337528315167,-0.1258281949212583
2022-04-06,0.0872421548852464,-0.6919581886928013,-0.2822293795470065,-0.1826693424526921
2022-04-07,-0.8514133725719136,-0.4719109093569615,0.6254782618224065,0.4636532948895328
2022-04-11,-1.0717760741328048,-1.1359265741787803,0.4071979490869667,0.3882705174524267
2022-04-12,-0.5669794702133555,0.9517399391559505,1.2166199654951475,1.2804379821877363
2022-04-13,0.7300930457306015,0.0058752516219215,0.3205320774780745,0.4650484026250773
2022-04-18,-0.3877575773098305,1.0920386667569126,0.0013446923513386,0.1692892479261216
2022-04-19,1.4765792747589517,-1.019114220817739,-1.3247749945884864,-1.350269764780627
2022-04-20,0.668503142401904,-0.8192612632135374,-0.2326736818316628,-0.2557995834972176
2022-04-21,-1.459351831184939,0.5859372709408643,-0.4226678551136097,-1.1978589279330174
2022-04-25,-0.258432499513456,-1.6864037711580293,-2.5222098099222667,-1.816909587369656
2022-04-26,-1.5526125134604798,-0.1289508655840568,0.3135319278867683,-0.2773991497178359
2022-04-27,-0.6156257336674027,0.1564709788235672,-0.8230564972658743,-0.2079858526654361
2022-04-28,1.7709613348634967,-0.4541400144378225,0.1865217701011232,-0.6186956936902844
2022-05-02,-0.8855500745389375,-1.892461618245053,-1.405507419192331,-1.2081326180103882
2022-05-03,1.1747806162189285,0.1843347534744444,0.2619341564474847,0.1221167654741472
2022-05-04,1.0066434873153558,0.7195573330021331,-0.1626753575296003,-0.5616626421189181
2022-05-05,-1.8628987429709352,-0.6421283547526677,0.2561916028690117,0.0435847469039841
